gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0213673143078637,441,276,1,165.0,62.585034013605444,0.22675736961451248,37.414965986394556
1,0.020095476244601,442,8,7,434.0,1.8099547511312217,1.583710407239819,98.19004524886878
2,0.0193997234981938,435,6,13,429.0,1.3793103448275863,2.9885057471264367,98.62068965517241
3,0.0194822644213543,435,8,8,427.0,1.839080459770115,1.839080459770115,98.16091954022988
4,0.0193324741122616,435,5,5,430.0,1.1494252873563218,1.1494252873563218,98.85057471264368
5,0.0183288646652894,417,1,19,416.0,0.23980815347721823,4.556354916067146,99.76019184652279
6,0.0169745809936131,396,8,29,388.0,2.0202020202020203,7.3232323232323235,97.97979797979798
7,0.0141375694255641,364,4,36,360.0,1.098901098901099,9.89010989010989,98.9010989010989
8,0.015695257487062,370,6,0,364.0,1.6216216216216217,0.0,98.37837837837837
9,0.0138126009693053,342,2,30,340.0,0.5847953216374269,8.771929824561404,99.41520467836257
10,0.0131454659949622,334,2,10,332.0,0.5988023952095808,2.9940119760479043,99.40119760479043
11,0.011845464819388,283,6,57,277.0,2.1201413427561837,20.141342756183747,97.87985865724382
12,0.0122924304507224,285,9,7,276.0,3.1578947368421053,2.456140350877193,96.84210526315789
13,0.0124623206010707,277,3,11,274.0,1.0830324909747293,3.9711191335740073,98.91696750902527
14,0.0131659957376272,278,9,8,269.0,3.237410071942446,2.8776978417266186,96.76258992805755
15,0.0119070762052877,245,2,35,243.0,0.8163265306122449,14.285714285714286,99.18367346938776
16,0.0137281716810435,261,25,9,236.0,9.578544061302683,3.4482758620689653,90.42145593869732
17,0.0134598525088958,261,4,4,257.0,1.5325670498084292,1.5325670498084292,98.46743295019157
18,0.013495135474422,258,6,9,252.0,2.3255813953488373,3.488372093023256,97.67441860465117
19,0.0123554413363645,250,11,19,239.0,4.4,7.6,95.6
20,0.0101885868234141,208,2,44,206.0,0.9615384615384616,21.153846153846153,99.03846153846153
21,0.0115270782491302,222,15,1,207.0,6.756756756756757,0.45045045045045046,93.24324324324324
22,0.0104220702664465,221,10,11,211.0,4.524886877828054,4.97737556561086,95.47511312217195
23,0.0107494625268736,215,4,10,211.0,1.8604651162790697,4.651162790697675,98.13953488372093
24,0.0124185210159586,221,12,6,209.0,5.429864253393665,2.7149321266968327,94.57013574660634
25,0.0109201213346814,216,11,16,205.0,5.092592592592593,7.407407407407407,94.9074074074074
26,0.0122133185962973,221,10,5,211.0,4.524886877828054,2.262443438914027,95.47511312217195
27,0.011558241874768,218,5,8,213.0,2.293577981651376,3.669724770642202,97.70642201834862
28,0.0110728089418155,212,3,9,209.0,1.4150943396226414,4.245283018867925,98.58490566037736
29,0.0113131969254086,209,2,5,207.0,0.9569377990430622,2.3923444976076556,99.04306220095694
30,0.0113707818067491,217,11,3,206.0,5.0691244239631335,1.3824884792626728,94.93087557603687
31,0.0104544484745039,196,6,27,190.0,3.061224489795918,13.775510204081632,96.93877551020408
32,0.0112549568462794,193,6,9,187.0,3.1088082901554404,4.66321243523316,96.89119170984456
33,0.0120671881632405,199,8,2,191.0,4.0201005025125625,1.0050251256281406,95.97989949748744
34,0.0103825136612021,190,3,12,187.0,1.5789473684210527,6.315789473684211,98.42105263157895
35,0.0119154541644212,199,10,1,189.0,5.025125628140704,0.5025125628140703,94.9748743718593
36,0.0116535250463821,201,6,4,195.0,2.985074626865672,1.9900497512437811,97.01492537313433
37,0.011378002528445,207,10,4,197.0,4.830917874396135,1.932367149758454,95.16908212560386
38,0.0116609942531942,209,5,3,204.0,2.3923444976076556,1.4354066985645932,97.60765550239235
39,0.0119456908105588,205,9,13,196.0,4.390243902439025,6.341463414634147,95.60975609756098
40,0.0126132527980103,213,13,5,200.0,6.103286384976526,2.347417840375587,93.89671361502347
41,0.0119248443953231,205,5,13,200.0,2.4390243902439024,6.341463414634147,97.5609756097561
42,0.0129975629569455,208,9,6,199.0,4.326923076923077,2.8846153846153846,95.67307692307692
43,0.0134614127948768,206,4,6,202.0,1.941747572815534,2.912621359223301,98.05825242718447
44,0.0135231316725978,209,5,2,204.0,2.3923444976076556,0.9569377990430622,97.60765550239235
45,0.0116571428571428,204,3,8,201.0,1.4705882352941178,3.9215686274509802,98.52941176470588
46,0.0117169100329722,199,6,11,193.0,3.0150753768844223,5.527638190954774,96.98492462311557
47,0.0107134967969958,194,5,10,189.0,2.577319587628866,5.154639175257732,97.42268041237114
48,0.0113004172461752,195,8,7,187.0,4.102564102564102,3.58974358974359,95.8974358974359
49,0.0110833865258515,191,6,10,185.0,3.141361256544503,5.2356020942408374,96.8586387434555
50,0.0110200621644532,195,10,6,185.0,5.128205128205129,3.076923076923077,94.87179487179488
51,0.0108719525587524,198,15,12,183.0,7.575757575757576,6.0606060606060606,92.42424242424242
52,0.0099036119055184,187,2,13,185.0,1.0695187165775402,6.951871657754011,98.93048128342247
53,0.0106594091965753,188,4,3,184.0,2.127659574468085,1.5957446808510638,97.87234042553192
54,0.0100147758988671,183,7,12,176.0,3.8251366120218577,6.557377049180328,96.17486338797814
55,0.0113412228796844,184,3,2,181.0,1.6304347826086956,1.0869565217391304,98.3695652173913
56,0.0120190779014308,189,10,5,179.0,5.291005291005291,2.6455026455026456,94.70899470899471
57,0.0107328332371609,186,2,5,184.0,1.075268817204301,2.6881720430107525,98.9247311827957
58,0.0107259259259259,181,4,9,177.0,2.2099447513812156,4.972375690607735,97.79005524861878
59,0.0101751459549624,183,5,3,178.0,2.73224043715847,1.639344262295082,97.26775956284153
60,0.0100366932872868,186,7,4,179.0,3.763440860215054,2.150537634408602,96.23655913978494
61,0.0098156832806194,180,4,10,176.0,2.2222222222222223,5.555555555555555,97.77777777777777
62,0.0102023749790934,183,6,3,177.0,3.278688524590164,1.639344262295082,96.72131147540983
63,0.0113830392714854,180,2,5,178.0,1.1111111111111112,2.7777777777777777,98.88888888888889
64,0.0087632178535958,150,4,34,146.0,2.6666666666666665,22.666666666666668,97.33333333333333
65,0.0100214294718265,159,11,2,148.0,6.918238993710692,1.2578616352201257,93.08176100628931
66,0.0106341840680587,165,9,3,156.0,5.454545454545454,1.8181818181818181,94.54545454545455
67,0.0101152525747915,165,5,5,160.0,3.0303030303030303,3.0303030303030303,96.96969696969697
68,0.0098991172761664,157,3,11,154.0,1.910828025477707,7.006369426751593,98.08917197452229
69,0.0103777233466546,161,4,0,157.0,2.484472049689441,0.0,97.51552795031056
70,0.0091383080114369,163,7,5,156.0,4.294478527607362,3.067484662576687,95.70552147239263
71,0.0097775744753845,171,11,3,160.0,6.432748538011696,1.7543859649122806,93.5672514619883
72,0.0094611494752868,174,10,7,164.0,5.747126436781609,4.022988505747127,94.25287356321839
73,0.0098898628905371,176,8,6,168.0,4.545454545454546,3.409090909090909,95.45454545454545
74,0.0107539729955789,180,9,5,171.0,5.0,2.7777777777777777,95.0
75,0.0093946271177495,178,6,8,172.0,3.3707865168539324,4.49438202247191,96.62921348314607
76,0.0104029654430228,174,2,6,172.0,1.1494252873563218,3.4482758620689653,98.85057471264368
77,0.010272549136037,173,6,7,167.0,3.468208092485549,4.046242774566474,96.53179190751445
78,0.0113438607798904,176,7,4,169.0,3.977272727272727,2.272727272727273,96.02272727272727
79,0.0112526792093355,189,15,2,174.0,7.936507936507937,1.0582010582010581,92.06349206349206
80,0.0111052040876602,188,3,4,185.0,1.5957446808510638,2.127659574468085,98.40425531914893
81,0.0109706103123736,190,6,4,184.0,3.1578947368421053,2.1052631578947367,96.84210526315789
82,0.0106229432480803,184,7,13,177.0,3.8043478260869565,7.065217391304348,96.19565217391305
83,0.0109282907662082,178,3,9,175.0,1.6853932584269662,5.056179775280899,98.31460674157303
84,0.0108491423722649,179,8,7,171.0,4.4692737430167595,3.910614525139665,95.53072625698324
85,0.0124054256696885,182,9,6,173.0,4.945054945054945,3.2967032967032965,95.05494505494505
86,0.0119729307652264,184,10,8,174.0,5.434782608695652,4.3478260869565215,94.56521739130434
87,0.0105588931367194,174,10,20,164.0,5.747126436781609,11.494252873563218,94.25287356321839
88,0.0113277981592327,176,3,1,173.0,1.7045454545454546,0.5681818181818182,98.29545454545455
89,0.0102508441871683,170,5,11,165.0,2.9411764705882355,6.470588235294118,97.05882352941177
90,0.0100042186464171,166,5,9,161.0,3.0120481927710845,5.421686746987952,96.98795180722891
91,0.011049723756906,172,11,5,161.0,6.395348837209302,2.9069767441860463,93.6046511627907
92,0.0102576627182806,168,5,9,163.0,2.9761904761904763,5.357142857142857,97.02380952380952
93,0.0110122286958191,172,5,1,167.0,2.9069767441860463,0.5813953488372093,97.09302325581395
94,0.0107138484143504,175,6,3,169.0,3.4285714285714284,1.7142857142857142,96.57142857142857
95,0.0105571489595411,173,5,7,168.0,2.8901734104046244,4.046242774566474,97.10982658959537
96,0.0115874855156431,180,10,3,170.0,5.555555555555555,1.6666666666666667,94.44444444444444
97,0.0101227912548667,169,2,13,167.0,1.183431952662722,7.6923076923076925,98.81656804733728
