gen_num,diversity_within
0,0.022869325064198847
1,0.021459422596044556
2,0.021049814922178122
3,0.021049802938015047
4,0.02026576596595707
5,0.019515625686783
6,0.0192035663766128
7,0.017244727541072747
8,0.018579791295495036
9,0.016599353796445882
10,0.015900503778337533
11,0.016910133523084007
12,0.016691826612033642
13,0.015746614477887253
14,0.01633909542978925
15,0.0166699066874028
16,0.017357458447296446
17,0.016193079263575886
18,0.0159535516267392
19,0.014925373134328358
20,0.014548126377663484
21,0.015525208993197986
22,0.012921480782834237
23,0.013399330033498325
24,0.014722409530231512
25,0.013447927199191101
26,0.014921248963802156
27,0.014209214781824929
28,0.014206622793272746
29,0.01423622388221284
30,0.013623978201634877
31,0.014348197141028377
32,0.015803592255656636
33,0.015705536353162332
34,0.014153005464480874
35,0.01574756002634573
36,0.015016233766233766
37,0.014071346122134887
38,0.013948557719131841
39,0.014567915622632713
40,0.015337241665186237
41,0.014193473329067535
42,0.015497094294819722
43,0.016402012677252827
44,0.015852474927208024
45,0.013942857142857142
46,0.01513188883655205
47,0.014303070466092334
48,0.014719517848864163
49,0.013868740207740963
50,0.013902232269002543
51,0.013617395124094003
52,0.01281643893655333
53,0.014118047286953563
54,0.012860504569583538
55,0.015224358974358974
56,0.01519872813990461
57,0.013329486439699943
58,0.013748148148148148
59,0.01267723102585488
60,0.01192531836822793
61,0.01205147780564947
62,0.012711155711657467
63,0.01486119015999494
64,0.013203248232751066
65,0.014370351695449389
66,0.014758958494457334
67,0.013977439921530162
68,0.014501891551071878
69,0.014503029521722315
70,0.011885406738801368
71,0.012693693178569386
72,0.012234245011146757
73,0.012924252641042931
74,0.013442466244473653
75,0.012297461339526047
76,0.013870620590697118
77,0.01413217742414346
78,0.014888817273606188
79,0.014527268397237437
80,0.014294996751137101
81,0.013857613026156245
82,0.013625079383407424
83,0.013998035363457761
84,0.014364506939814534
85,0.016017994683389
86,0.015747006767308693
87,0.013775107712846653
88,0.01358048529317114
89,0.013386396526772794
90,0.01319833664798409
91,0.014711550815880766
92,0.012699963365490292
93,0.014213457967859658
94,0.013468838006611975
95,0.013974491975346311
96,0.014999356250804686
97,0.012758310871518418
98,0.014098026276321314
99,0.01429106340489266
100,0.013194401627720575
101,0.013950857789228933
