gen,subsetID,Qpeak_reduction,cost,rank,subsetID,created_in_gen
4,_030045,8.280059814453125,685782.9951068326,0,_030045,3
4,_040000,8.493392944335938,778068.8467209364,0,_040000,4
4,_030013,8.57379150390625,806234.6179183539,0,_030013,3
4,_040006,8.585281372070312,818640.2822822224,0,_040006,4
4,_040070,9.254806518554688,824705.1269336987,0,_040070,4
4,_030079,9.279190063476562,835292.7109675104,0,_030079,3
4,_000118,9.351242065429688,852546.5682523926,0,_000118,0
4,_040044,9.363876342773438,880043.7304737561,0,_040044,4
4,_030080,9.610122680664062,1020071.404264976,0,_030080,3
4,_040021,9.98114013671875,1055230.5084349622,0,_040021,4
4,_040041,10.336578369140623,1058152.041885149,0,_040041,4
4,_040017,10.645736694335938,1070138.7991667103,0,_040017,4
4,_030043,11.105880737304688,1123322.303588708,0,_030043,3
4,_040023,11.13494873046875,1147532.620547383,0,_040023,4
4,_030086,11.149246215820312,1161927.967171174,0,_030086,3
4,_010078,11.151626586914062,1175938.8551959996,0,_010078,1
4,_040018,11.404067993164062,1188970.4943378083,0,_040018,4
4,_040001,11.653701782226562,1288204.0675660165,0,_040001,4
4,_020070,11.66741943359375,1373395.7377934265,0,_020070,2
4,_040013,11.812408447265623,1396743.2927949715,0,_040013,4
5,_040027,1.888702392578125,55234.80704401487,0,_040027,4
5,_000171,1.949981689453125,173039.89010758232,0,_000171,0
5,_000079,2.296051025390625,173985.26745047723,0,_000079,0
5,_020103,2.3179473876953125,176544.35102186547,0,_020103,2
5,_050036,2.3688507080078125,187955.1824487573,0,_050036,5
5,_050018,3.00775146484375,204879.56101578003,0,_050018,5
5,_030082,3.35906982421875,218478.38914477624,0,_030082,3
5,_050015,3.464447021484375,222504.845445165,0,_050015,5
5,_030065,3.483428955078125,245537.7656913557,0,_030065,3
5,_030098,3.6171722412109375,251220.37553881307,0,_030098,3
5,_040003,3.63922119140625,258880.33264305344,0,_040003,4
5,_020084,3.6943206787109375,262044.34686465983,0,_020084,2
5,_050090,3.748565673828125,264996.868181895,0,_050090,5
5,_040081,3.7796783447265625,275020.7232774569,0,_040081,4
5,_050076,4.071075439453125,275994.6815349484,0,_050076,5
5,_050110,4.172607421875,289936.7289282643,0,_050110,5
5,_010083,4.374557495117188,299776.37031370646,0,_010083,1
5,_040036,4.4022064208984375,332064.60823284683,0,_040036,4
5,_040052,5.11474609375,332666.9292690713,0,_040052,4
5,_010090,5.1665802001953125,340272.2174339048,0,_010090,1
5,_020060,5.1721954345703125,345162.94778619136,0,_020060,2
5,_050027,5.619384765625,347951.4625840371,0,_050027,5
5,_050061,5.7840423583984375,404846.5240559678,0,_050061,5
5,_050097,5.928482055664063,405230.0620761839,0,_050097,5
5,_040038,6.0037384033203125,427911.3087873736,0,_040038,4
5,_030034,6.1639404296875,434534.1837898709,0,_030034,3
5,_050056,6.797286987304688,522632.86562242126,0,_050056,5
5,_050007,7.1043853759765625,552518.7655827347,0,_050007,5
5,_050028,7.363143920898437,600990.8500908513,0,_050028,5
5,_030046,7.37799072265625,620750.3301547286,0,_030046,3
5,_050045,8.173873901367188,668667.7836084012,0,_050045,5
5,_040079,8.254257202148438,675195.4110730209,0,_040079,4
5,_030045,8.280059814453125,685782.9951068326,0,_030045,3
5,_040000,8.493392944335938,778068.8467209364,0,_040000,4
5,_050038,9.082046508789062,789535.8959490275,0,_050038,5
5,_040070,9.254806518554688,824705.1269336987,0,_040070,4
5,_030079,9.279190063476562,835292.7109675104,0,_030079,3
5,_050003,9.362548828125,846810.1204964737,0,_050003,5
5,_040044,9.363876342773438,880043.7304737561,0,_040044,4
5,_050108,9.580947875976562,1004801.7758478742,0,_050108,5
5,_030080,9.610122680664062,1020071.404264976,0,_030080,3
5,_040021,9.98114013671875,1055230.5084349622,0,_040021,4
5,_040041,10.336578369140623,1058152.041885149,0,_040041,4
5,_050091,10.7152099609375,1065139.8466393834,0,_050091,5
5,_050004,10.894317626953123,1100874.376211265,0,_050004,5
5,_050035,10.903762817382812,1107727.5241702893,0,_050035,5
5,_030043,11.105880737304688,1123322.303588708,0,_030043,3
5,_040023,11.13494873046875,1147532.620547383,0,_040023,4
5,_050016,11.540008544921877,1152558.7743639222,0,_050016,5
5,_050051,11.650009155273438,1280317.9134066398,0,_050051,5
5,_040001,11.653701782226562,1288204.0675660165,0,_040001,4
5,_050021,11.932098388671877,1311823.8631762937,0,_050021,5
6,_040027,1.888702392578125,55234.80704401487,0,_040027,4
6,_060028,1.971099853515625,83129.44966928591,0,_060028,6
6,_060034,2.52215576171875,90810.48981080463,0,_060034,6
6,_060063,3.018768310546875,200701.2589206522,0,_060063,6
6,_030082,3.35906982421875,218478.38914477624,0,_030082,3
6,_050015,3.464447021484375,222504.845445165,0,_050015,5
6,_030065,3.483428955078125,245537.7656913557,0,_030065,3
6,_030098,3.6171722412109375,251220.37553881307,0,_030098,3
6,_040003,3.63922119140625,258880.33264305344,0,_040003,4
6,_060109,3.6698150634765625,259549.159063696,0,_060109,6
6,_020084,3.6943206787109375,262044.34686465983,0,_020084,2
6,_050090,3.748565673828125,264996.868181895,0,_050090,5
6,_060017,4.009811401367188,265143.77986358776,0,_060017,6
6,_050076,4.071075439453125,275994.6815349484,0,_050076,5
6,_050110,4.172607421875,289936.7289282643,0,_050110,5
6,_010083,4.374557495117188,299776.37031370646,0,_010083,1
6,_040036,4.4022064208984375,332064.60823284683,0,_040036,4
6,_040052,5.11474609375,332666.9292690713,0,_040052,4
6,_060071,5.2198333740234375,338242.4941105167,0,_060071,6
6,_060064,5.571746826171875,338556.2212163138,0,_060064,6
6,_050027,5.619384765625,347951.4625840371,0,_050027,5
6,_060068,5.6509857177734375,380777.38086450286,0,_060068,6
6,_050061,5.7840423583984375,404846.5240559678,0,_050061,5
6,_050097,5.928482055664063,405230.0620761839,0,_050097,5
6,_040038,6.0037384033203125,427911.3087873736,0,_040038,4
6,_030034,6.1639404296875,434534.1837898709,0,_030034,3
6,_060015,6.23406982421875,455828.9300752323,0,_060015,6
6,_060087,6.47662353515625,494855.62886109645,0,_060087,6
6,_050056,6.797286987304688,522632.86562242126,0,_050056,5
6,_050007,7.1043853759765625,552518.7655827347,0,_050007,5
6,_050028,7.363143920898437,600990.8500908513,0,_050028,5
6,_060058,7.37640380859375,612853.0203635859,0,_060058,6
6,_030046,7.37799072265625,620750.3301547286,0,_030046,3
6,_060042,7.50592041015625,647558.0105402586,0,_060042,6
6,_060013,7.840240478515625,660089.9438204373,0,_060013,6
6,_060022,8.152664184570312,666108.700037013,0,_060022,6
6,_050045,8.173873901367188,668667.7836084012,0,_050045,5
6,_060031,9.160491943359377,675051.2405203751,0,_060031,6
6,_060037,9.232040405273438,692305.0978052573,0,_060037,6
6,_040070,9.254806518554688,824705.1269336987,0,_040070,4
6,_030079,9.279190063476562,835292.7109675104,0,_030079,3
6,_060008,9.312164306640623,838456.7251891169,0,_060008,6
6,_050003,9.362548828125,846810.1204964737,0,_050003,5
6,_040044,9.363876342773438,880043.7304737561,0,_040044,4
6,_060048,9.385406494140623,880183.2659287599,0,_060048,6
6,_060052,9.52838134765625,881686.6231330131,0,_060052,6
6,_060081,9.609375,1000065.3356952044,0,_060081,6
6,_030080,9.610122680664062,1020071.404264976,0,_030080,3
6,_060029,10.260711669921877,1030257.399259878,0,_060029,6
6,_040041,10.336578369140623,1058152.041885149,0,_040041,4
6,_050091,10.7152099609375,1065139.8466393834,0,_050091,5
6,_060033,10.753509521484377,1065309.7102854725,0,_060033,6
6,_050004,10.894317626953123,1100874.376211265,0,_050004,5
6,_060045,10.932510375976562,1101044.2398573544,0,_060045,6
6,_060012,11.027847290039062,1103150.117354303,0,_060012,6
6,_060040,11.091522216796877,1108926.956964917,0,_060040,6
6,_030043,11.105880737304688,1123322.303588708,0,_030043,3
6,_060038,11.4039306640625,1130168.5102502434,0,_060038,6
6,_050016,11.540008544921877,1152558.7743639222,0,_050016,5
6,_060043,11.755111694335938,1180182.0402725122,0,_060043,6
6,_060078,11.76953125,1194577.386896303,0,_060078,6
6,_050021,11.932098388671877,1311823.8631762937,0,_050021,5
6,_060046,12.114501953125,1334406.9443217744,0,_060046,6
6,_060088,12.410873413085938,1426059.8775290027,0,_060088,6
7,_040027,1.888702392578125,55234.80704401487,0,_040027,4
7,_070050,2.149261474609375,63407.22593215847,0,_070050,7
7,_060034,2.52215576171875,90810.48981080463,0,_060034,6
7,_060063,3.018768310546875,200701.2589206522,0,_060063,6
7,_030082,3.35906982421875,218478.38914477624,0,_030082,3
7,_050015,3.464447021484375,222504.845445165,0,_050015,5
7,_070082,3.4823150634765625,233982.0907687823,0,_070082,7
7,_070068,3.593536376953125,237867.46722246904,0,_070068,7
7,_030098,3.6171722412109375,251220.37553881307,0,_030098,3
7,_070033,3.756805419921875,253710.18457949927,0,_070033,7
7,_060017,4.009811401367188,265143.77986358776,0,_060017,6
7,_070108,4.217575073242188,271604.37067729165,0,_070108,7
7,_070013,4.5492706298828125,294076.40344676364,0,_070013,7
7,_070054,4.59063720703125,296838.8252731595,0,_070054,7
7,_070040,5.621871948242188,326021.93803312385,0,_070040,7
7,_060068,5.6509857177734375,380777.38086450286,0,_060068,6
7,_070007,5.87066650390625,392734.0435590638,0,_070007,7
7,_050097,5.928482055664063,405230.0620761839,0,_050097,5
7,_070052,5.9936065673828125,413910.33575664,0,_070052,7
7,_070037,6.264419555664063,418131.48499048233,0,_070037,7
7,_070057,6.312042236328125,470353.51991356,0,_070057,7
7,_070088,6.5155181884765625,471311.04598835553,0,_070088,7
7,_050056,6.797286987304688,522632.86562242126,0,_050056,5
7,_070090,6.798248291015625,530691.479983045,0,_070090,7
7,_070105,7.049713134765625,546425.8133104633,0,_070105,7
7,_050007,7.1043853759765625,552518.7655827347,0,_050007,5
7,_050028,7.363143920898437,600990.8500908513,0,_050028,5
7,_060058,7.37640380859375,612853.0203635859,0,_060058,6
7,_030046,7.37799072265625,620750.3301547286,0,_030046,3
7,_060042,7.50592041015625,647558.0105402586,0,_060042,6
7,_070062,7.997390747070312,651316.4795765536,0,_070062,7
7,_070047,8.003860473632812,651509.286447683,0,_070047,7
7,_060022,8.152664184570312,666108.700037013,0,_060022,6
7,_050045,8.173873901367188,668667.7836084012,0,_050045,5
7,_060031,9.160491943359377,675051.2405203751,0,_060031,6
7,_070023,9.178726196289062,677610.3240917634,0,_070023,7
7,_060037,9.232040405273438,692305.0978052573,0,_060037,6
7,_070101,9.400283813476562,807083.1192315263,0,_070101,7
7,_070056,9.4556884765625,867162.0332946854,0,_070056,7
7,_060052,9.52838134765625,881686.6231330131,0,_060052,6
7,_060081,9.609375,1000065.3356952044,0,_060081,6
7,_030080,9.610122680664062,1020071.404264976,0,_030080,3
7,_070089,10.370223999023438,1028362.9844408986,0,_070089,7
7,_070044,10.625473022460938,1051749.6333311547,0,_070044,7
7,_050091,10.7152099609375,1065139.8466393834,0,_050091,5
7,_060033,10.753509521484377,1065309.7102854725,0,_060033,6
7,_070071,10.765731811523438,1085296.8538295955,0,_070071,7
7,_070110,10.78631591796875,1088849.4333633473,0,_070110,7
7,_070059,10.869400024414062,1090420.6544483253,0,_070059,7
7,_070043,10.889434814453123,1093332.1775464984,0,_070043,7
7,_070011,10.901397705078123,1093716.6361454637,0,_070011,7
7,_060045,10.932510375976562,1101044.2398573544,0,_060045,6
7,_060012,11.027847290039062,1103150.117354303,0,_060012,6
7,_070094,11.075576782226562,1103499.624939209,0,_070094,7
7,_060040,11.091522216796877,1108926.956964917,0,_060040,6
7,_030043,11.105880737304688,1123322.303588708,0,_030043,3
7,_060038,11.4039306640625,1130168.5102502434,0,_060038,6
7,_050016,11.540008544921877,1152558.7743639222,0,_050016,5
7,_070085,11.601409912109377,1158861.7648011197,0,_070085,7
7,_060043,11.755111694335938,1180182.0402725122,0,_060043,6
7,_070022,12.089675903320312,1181585.5647560616,0,_070022,7
7,_070051,12.212005615234377,1260782.8169963674,0,_070051,7
7,_070109,12.35455322265625,1384967.1544954756,0,_070109,7
7,_060088,12.410873413085938,1426059.8775290027,0,_060088,6
8,_080089,1.8004913330078125,52762.59153337106,0,_080089,8
8,_040027,1.888702392578125,55234.80704401487,0,_040027,4
8,_080102,2.0228424072265625,59853.27151662408,0,_080102,8
8,_070050,2.149261474609375,63407.22593215847,0,_070050,7
8,_060034,2.52215576171875,90810.48981080463,0,_060034,6
8,_080073,2.85321044921875,102535.69607078904,0,_080073,8
8,_080087,3.007080078125,180292.3999798445,0,_080087,8
8,_060063,3.018768310546875,200701.2589206522,0,_060063,6
8,_080020,5.1758880615234375,215878.15669863275,0,_080020,8
8,_080009,5.209640502929688,324241.52107978304,0,_080009,8
8,_070040,5.621871948242188,326021.93803312385,0,_070040,7
8,_060068,5.6509857177734375,380777.38086450286,0,_060068,6
8,_080076,6.436325073242188,386453.0215352566,0,_080076,8
8,_080066,6.7684478759765625,435464.6020930065,0,_080066,8
8,_050056,6.797286987304688,522632.86562242126,0,_050056,5
8,_080080,6.8487396240234375,529958.6115208988,0,_080080,8
8,_070105,7.049713134765625,546425.8133104633,0,_070105,7
8,_050007,7.1043853759765625,552518.7655827347,0,_050007,5
8,_080049,7.5096435546875,591082.2971655917,0,_080049,8
8,_080018,8.13140869140625,649063.2207958591,0,_080018,8
8,_080046,8.179443359375,657941.5537881388,0,_080046,8
8,_080006,8.598220825195312,661928.9448360349,0,_080006,8
8,_060031,9.160491943359377,675051.2405203751,0,_060031,6
8,_070023,9.178726196289062,677610.3240917634,0,_070023,7
8,_080033,9.183868408203123,689998.5696262643,0,_080033,8
8,_060037,9.232040405273438,692305.0978052573,0,_060037,6
8,_080062,9.3280029296875,792558.5293931986,0,_080062,8
8,_070101,9.400283813476562,807083.1192315263,0,_070101,7
8,_080047,9.475006103515623,824336.9765164084,0,_080047,8
8,_060052,9.52838134765625,881686.6231330131,0,_060052,6
8,_080029,9.953231811523438,891742.0043497991,0,_080029,8
8,_080000,10.224990844726562,910205.0201103667,0,_080000,8
8,_080084,10.525070190429688,1018542.7531282142,0,_080084,8
8,_080043,10.6964111328125,1034058.0910365324,0,_080043,8
8,_050091,10.7152099609375,1065139.8466393834,0,_050091,5
8,_060033,10.753509521484377,1065309.7102854725,0,_060033,6
8,_080030,11.027114868164062,1072834.2645093447,0,_080030,8
8,_080025,11.113571166992188,1100574.6396233318,0,_080025,8
8,_080103,11.243255615234377,1117210.4637615073,0,_080103,8
8,_080015,11.555328369140623,1123985.2621645797,0,_080015,8
8,_080071,11.844589233398438,1154748.4813053568,0,_080071,8
8,_080038,12.068466186523438,1163924.2425092575,0,_080038,8
8,_080005,12.096649169921877,1179311.9806246648,0,_080005,8
8,_070051,12.212005615234377,1260782.8169963674,0,_070051,7
8,_080106,12.272003173828123,1272107.530392439,0,_080106,8
8,_070109,12.35455322265625,1384967.1544954756,0,_070109,7
8,_080099,12.3687744140625,1410760.562131852,0,_080099,8
8,_060088,12.410873413085938,1426059.8775290027,0,_060088,6
9,_080089,1.8004913330078125,52762.59153337106,0,_080089,8
9,_040027,1.888702392578125,55234.80704401487,0,_040027,4
9,_080102,2.0228424072265625,59853.27151662408,0,_080102,8
9,_070050,2.149261474609375,63407.22593215847,0,_070050,7
9,_090000,2.432647705078125,74395.96512868295,0,_090000,9
9,_090086,2.63824462890625,75763.43550731262,0,_090086,9
9,_080073,2.85321044921875,102535.69607078904,0,_080073,8
9,_090065,2.911956787109375,106791.07239926394,0,_090065,9
9,_080087,3.007080078125,180292.3999798445,0,_080087,8
9,_090012,3.0922393798828125,185433.01024387125,0,_090012,9
9,_090080,3.4632720947265625,210949.1705225916,0,_090080,9
9,_080020,5.1758880615234375,215878.15669863275,0,_080020,8
9,_090057,5.19097900390625,314262.2123953956,0,_090057,9
9,_080009,5.209640502929688,324241.52107978304,0,_080009,8
9,_070040,5.621871948242188,326021.93803312385,0,_070040,7
9,_090102,5.821563720703125,336315.72140242555,0,_090102,9
9,_090052,6.435943603515625,361865.86049932096,0,_090052,9
9,_080076,6.436325073242188,386453.0215352566,0,_080076,8
9,_090063,6.5880279541015625,407747.76782061794,0,_090063,9
9,_090097,6.866363525390625,410456.3551657501,0,_090097,9
9,_090071,7.09912109375,538433.5749240213,0,_090071,9
9,_050007,7.1043853759765625,552518.7655827347,0,_050007,5
9,_090051,7.104507446289063,561224.6571692358,0,_090051,9
9,_080049,7.5096435546875,591082.2971655917,0,_080049,8
9,_090029,7.773468017578125,611052.9500809395,0,_090029,9
9,_090046,8.554702758789062,623077.0548750752,0,_090046,9
9,_090045,8.61962890625,659655.6780801285,0,_090045,9
9,_060031,9.160491943359377,675051.2405203751,0,_060031,6
9,_070023,9.178726196289062,677610.3240917634,0,_070023,7
9,_090078,9.205474853515623,682938.1127457159,0,_090078,9
9,_060037,9.232040405273438,692305.0978052573,0,_060037,6
9,_090010,9.234817504882812,779482.899827324,0,_090010,9
9,_080062,9.3280029296875,792558.5293931986,0,_080062,8
9,_070101,9.400283813476562,807083.1192315263,0,_070101,7
9,_090022,9.473800659179688,808838.074810241,0,_090022,9
9,_090111,9.543319702148438,812958.8200310018,0,_090111,9
9,_080029,9.953231811523438,891742.0043497991,0,_080029,8
9,_080000,10.224990844726562,910205.0201103667,0,_080000,8
9,_090034,10.6842041015625,1014070.9474924096,0,_090034,9
9,_080043,10.6964111328125,1034058.0910365324,0,_080043,8
9,_050091,10.7152099609375,1065139.8466393834,0,_050091,5
9,_060033,10.753509521484377,1065309.7102854725,0,_060033,6
9,_080030,11.027114868164062,1072834.2645093447,0,_080030,8
9,_080025,11.113571166992188,1100574.6396233318,0,_080025,8
