subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,n,rank,distance,subsetID
_340006,162.19447326660156,2.439071655273437,51493.24388609135,4770.664206400001,0,0,inf,340006
_350038,161.88516235351562,2.748382568359375,54118.492614035305,5338.1826612,0,0,0.018801257790232947,350038
_800012,161.8615264892578,2.7720184326171875,55744.817051398175,5851.2824784,0,0,0.01885626768834725,800012
_680089,161.5510711669922,3.0824737548828125,58370.06577934211,6418.8009332,0,0,0.034692183988620194,680089
_980023,161.28758239746094,3.3459625244140625,66542.48466748571,7269.667174300001,0,0,0.02979819115799186,980023
_980052,161.07611083984375,3.55743408203125,68961.00509683636,7071.7882739,0,0,0.027433670388582874,980052
_690054,160.78578186035156,3.8477630615234375,71578.21580063192,7333.499293000001,0,0,0.03207868141618192,690054
_930063,160.5580291748047,4.0755157470703125,79867.67954228279,9842.0785962,0,0,0.019455160266332934,930063
_820090,160.54498291015625,4.08856201171875,83556.52251488186,10054.2314439,0,0,0.018181314253932452,820090
_840058,160.26609802246094,4.367446899414063,86173.7332186774,10315.942463,0,0,0.02058741418034619,840058
_880030,160.17050170898438,4.463043212890625,87488.37979132048,9011.164431,0,0,0.024265878233845524,880030
_770076,159.8662872314453,4.767257690429688,93846.2334865848,11915.237696,0,0,0.03803870474871349,770076
_970096,159.60873413085938,5.024810791015625,104262.51458507856,12513.695517,0,0,0.03945360180420167,970096
_860002,159.2632598876953,5.370285034179688,109756.39747727336,13592.902834,0,0,0.036949080915207586,860002
_920075,159.027099609375,5.6064453125,117928.81636541696,14443.7690751,0,0,0.03367303149549492,920075
_670065,158.7624969482422,5.8710479736328125,124351.91489531884,16575.346004000003,0,0,0.021454112354217878,670065
_980005,158.69850158691406,5.9350433349609375,126530.53227103144,17095.43392,0,0,0.028144160385008925,980005
_960094,158.36990356445312,6.263641357421875,138446.83462376965,18263.749259,0,0,0.029497731089197947,960094
_930026,158.28001403808594,6.353530883789063,140790.95225027177,19164.008653000004,0,0,0.023101122695425358,930026
_920081,158.02784729003906,6.6056976318359375,148568.71660177168,19164.709843,0,0,0.031926404602118486,920081
_1000007,157.84954833984375,6.78399658203125,157867.8283033382,20652.435563000003,0,0,0.015996015882412888,1000007
_1000004,157.83457946777344,6.7989654541015625,158761.90805090943,20171.047663,0,0,0.008011747480439887,1000004
_960042,157.69937133789062,6.934173583984375,159073.17927999032,20556.150634,0,0,0.02270041725997596,960042
_810015,157.46080017089844,7.1727447509765625,165956.863883919,21038.239724,0,0,0.03430720436761413,810015
_1000009,157.22918701171875,7.40435791015625,176866.88245654132,21013.9375441,0,0,0.027832599190449968,1000009
_930064,157.08242797851562,7.551116943359375,180617.27555252885,21451.5515186,0,0,0.026783938428068615,930064
_1000013,156.86419677734375,7.76934814453125,190911.05892183052,21758.0407087,0,0,0.023761589578291897,1000013
