damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
200176,8,1.694915254237288,1,0.211864406779661,0,0.0,1,0.211864406779661,6,1.271186440677966,41,8.686440677966102
200177,73,15.466101694915254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200178,7,1.4830508474576272,16,3.389830508474576,0,0.0,10,2.1186440677966103,37,7.838983050847458,41,8.686440677966102
200179,17,3.6016949152542375,7,1.4830508474576272,0,0.0,47,9.957627118644067,63,13.347457627118644,41,8.686440677966102
200183,6,1.271186440677966,2,0.423728813559322,5,1.0593220338983051,24,5.084745762711864,14,2.9661016949152543,71,15.042372881355933
200184,0,0.0,31,6.567796610169491,19,4.02542372881356,61,12.923728813559322,28,5.932203389830509,3,0.635593220338983
200185,13,2.7542372881355934,50,10.59322033898305,0,0.0,6,1.271186440677966,39,8.26271186440678,1,0.211864406779661
200187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200188,0,0.0,3,0.635593220338983,0,0.0,0,0.0,23,4.872881355932203,0,0.0
200189,74,15.677966101694915,28,5.932203389830509,0,0.0,1,0.211864406779661,39,8.26271186440678,1,0.211864406779661
200190,13,2.7542372881355934,0,0.0,0,0.0,1,0.211864406779661,0,0.0,1,0.211864406779661
200192,4,0.847457627118644,31,6.567796610169491,0,0.0,0,0.0,0,0.0,0,0.0
200193,75,15.889830508474576,0,0.0,0,0.0,0,0.0,28,5.932203389830509,0,0.0
200194,0,0.0,0,0.0,0,0.0,0,0.0,8,1.694915254237288,1,0.211864406779661
200204,0,0.0,0,0.0,21,4.4491525423728815,34,7.203389830508475,17,3.6016949152542375,2,0.423728813559322
200205,0,0.0,6,1.271186440677966,21,4.4491525423728815,34,7.203389830508475,17,3.6016949152542375,3,0.635593220338983
200206,4,0.847457627118644,0,0.0,21,4.4491525423728815,40,8.474576271186441,18,3.8135593220338984,66,13.983050847457626
200207,0,0.0,0,0.0,0,0.0,34,7.203389830508475,18,3.8135593220338984,2,0.423728813559322
200208,80,16.949152542372882,10,2.1186440677966103,24,5.084745762711864,61,12.923728813559322,17,3.6016949152542375,2,0.423728813559322
200209,0,0.0,39,8.26271186440678,0,0.0,30,6.3559322033898304,15,3.1779661016949152,124,26.271186440677965
200210,196,41.52542372881356,196,41.52542372881356,242,51.271186440677965,134,28.389830508474578,194,41.101694915254235,118,25.0
200211,77,16.3135593220339,0,0.0,1,0.211864406779661,1,0.211864406779661,5,1.0593220338983051,3,0.635593220338983
200212,0,0.0,2,0.423728813559322,0,0.0,1,0.211864406779661,0,0.0,0,0.0
200213,0,0.0,1,0.211864406779661,0,0.0,4,0.847457627118644,4,0.847457627118644,0,0.0
200214,8,1.694915254237288,0,0.0,0,0.0,12,2.542372881355932,0,0.0,0,0.0
200215,0,0.0,0,0.0,2,0.423728813559322,6,1.271186440677966,5,1.0593220338983051,1,0.211864406779661
200216,20,4.237288135593221,0,0.0,0,0.0,5,1.0593220338983051,22,4.661016949152542,0,0.0
200217,1,0.211864406779661,0,0.0,0,0.0,8,1.694915254237288,8,1.694915254237288,0,0.0
200223,2,0.423728813559322,0,0.0,19,4.02542372881356,11,2.330508474576271,16,3.389830508474576,6,1.271186440677966
200224,15,3.1779661016949152,34,7.203389830508475,6,1.271186440677966,19,4.02542372881356,59,12.5,6,1.271186440677966
200225,54,11.440677966101696,66,13.983050847457626,14,2.9661016949152543,11,2.330508474576271,19,4.02542372881356,4,0.847457627118644
200232,31,6.567796610169491,0,0.0,0,0.0,8,1.694915254237288,10,2.1186440677966103,26,5.508474576271187
200233,74,15.677966101694915,0,0.0,0,0.0,2,0.423728813559322,6,1.271186440677966,35,7.415254237288136
200235,3,0.635593220338983,0,0.0,1,0.211864406779661,0,0.0,20,4.237288135593221,0,0.0
200236,5,1.0593220338983051,29,6.1440677966101696,0,0.0,0,0.0,16,3.389830508474576,0,0.0
200237,0,0.0,0,0.0,0,0.0,9,1.9067796610169492,16,3.389830508474576,0,0.0
200238,33,6.991525423728813,70,14.830508474576272,47,9.957627118644067,42,8.898305084745763,28,5.932203389830509,42,8.898305084745763
200239,90,19.06779661016949,52,11.016949152542374,207,43.855932203389834,70,14.830508474576272,172,36.440677966101696,183,38.771186440677965
200243,0,0.0,0,0.0,0,0.0,0,0.0,6,1.271186440677966,0,0.0
200244,0,0.0,0,0.0,0,0.0,1,0.211864406779661,5,1.0593220338983051,0,0.0
200245,0,0.0,0,0.0,0,0.0,2,0.423728813559322,6,1.271186440677966,0,0.0
200246,99,20.97457627118644,1,0.211864406779661,1,0.211864406779661,1,0.211864406779661,12,2.542372881355932,1,0.211864406779661
200249,80,16.949152542372882,1,0.211864406779661,10,2.1186440677966103,93,19.703389830508474,40,8.474576271186441,3,0.635593220338983
200250,80,16.949152542372882,36,7.627118644067797,0,0.0,0,0.0,0,0.0,0,0.0
200251,2,0.423728813559322,18,3.8135593220338984,0,0.0,1,0.211864406779661,12,2.542372881355932,0,0.0
200253,174,36.86440677966102,33,6.991525423728813,13,2.7542372881355934,35,7.415254237288136,0,0.0,0,0.0
200254,1,0.211864406779661,87,18.43220338983051,23,4.872881355932203,21,4.4491525423728815,122,25.847457627118644,168,35.59322033898305
200256,6,1.271186440677966,50,10.59322033898305,0,0.0,2,0.423728813559322,19,4.02542372881356,2,0.423728813559322
200260,0,0.0,0,0.0,0,0.0,35,7.415254237288136,6,1.271186440677966,64,13.559322033898304
200267,0,0.0,2,0.423728813559322,43,9.110169491525424,63,13.347457627118644,5,1.0593220338983051,0,0.0
200268,0,0.0,0,0.0,0,0.0,1,0.211864406779661,4,0.847457627118644,0,0.0
