	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.39	0.0
0.2	0.2	2.79	0.02
0.3	0.3	4.18	0.06
0.4	0.4	5.58	0.15
0.5	0.5	6.97	0.19
0.6	0.6	8.37	0.22
0.7	0.7	9.76	0.25
0.8	0.8	11.16	0.27
0.9	0.9	12.55	0.29
1.0	1.0	13.95	0.31
1.1	1.1	25.15	0.33
1.2	1.2	36.36	0.35
1.3	1.3	47.56	0.36
1.4	1.4	58.77	0.38
1.5	1.5	69.97	0.4
1.6	1.6	81.18	0.41
1.7	1.7	92.38	0.43
1.8	1.8	103.59	0.44
1.9	1.9	114.79	0.45
2.0	2.0	126.0	0.47
2.1	2.1	163.3	0.48
2.2	2.2	200.6	0.49
2.3	2.3	237.9	0.5
2.4	2.4	275.2	0.51
2.5	2.5	312.5	0.53
2.6	2.6	349.8	0.54
2.7	2.7	387.1	0.55
2.8	2.8	424.4	0.56
2.9	2.9	461.7	0.57
3.0	3.0	499.0	0.58
3.1	3.1	518.12	0.59
3.2	3.2	537.23	0.6
3.297042847	3.297042847	690.16	0.61
