	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.84	0.0
0.2	0.2	19.68	0.09
0.3	0.3	29.51	0.26
0.4	0.4	39.35	0.48
0.5	0.5	49.19	0.75
0.6	0.6	59.03	1.05
0.7	0.7	68.87	1.4
0.8	0.8	78.71	1.76
0.9	0.9	88.54	2.15
1.0	1.0	98.38	2.57
1.1	1.1	195.44	3.01
1.2	1.2	292.51	3.47
1.3	1.3	389.57	3.95
1.4	1.4	486.63	4.46
1.5	1.5	583.69	6.79
1.6	1.6	680.75	7.15
1.7	1.7	777.81	7.49
1.8	1.8	874.88	7.82
1.9	1.9	971.94	8.13
2.0	2.0	1069.0	8.43
2.1	2.1	1311.5	8.72
2.2	2.2	1554.0	9.0
2.3	2.3	1796.5	9.28
2.4	2.4	2039.0	9.54
2.5	2.5	2281.5	9.8
2.6	2.6	2524.0	10.05
2.7	2.7	2766.5	10.29
2.8	2.8	3009.0	10.53
2.9	2.9	3251.5	10.76
3.0	3.0	3494.0	10.99
3.1	3.1	3935.3	11.21
3.2	3.2	4376.6	11.43
3.3	3.3	4817.9	11.65
3.4	3.4	5259.2	11.86
3.5	3.5	5700.5	12.06
3.6	3.6	6141.8	12.27
3.7	3.7	6583.1	12.47
3.8	3.8	7024.4	12.67
3.9	3.9	7465.7	12.86
4.0	4.0	7907.0	13.05
4.1	4.1	8629.0	13.24
4.2	4.2	9351.0	13.42
4.3	4.3	10073.0	13.61
4.4	4.4	10795.0	13.79
4.5	4.5	11517.0	13.97
4.6	4.6	12239.0	14.14
4.7	4.7	12961.0	14.32
4.8	4.8	13683.0	14.49
4.9	4.9	14405.0	14.66
5.0	5.0	15127.0	14.83
5.098987327	5.098987327	16030.09	14.99
