	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	16.78	0.0
0.2	0.2	33.56	0.02
0.3	0.3	50.34	0.06
0.4	0.4	67.12	0.15
0.5	0.5	83.9	0.19
0.6	0.6	100.68	0.22
0.7	0.7	117.46	0.25
0.8	0.8	134.24	0.27
0.9	0.9	151.02	0.29
1.0	1.0	167.8	0.31
1.1	1.1	273.82	0.33
1.2	1.2	379.84	0.35
1.3	1.3	485.86	0.36
1.4	1.4	591.88	0.38
1.5	1.5	697.9	0.4
1.6	1.6	803.92	0.41
1.7	1.7	909.94	0.43
1.8	1.8	1015.96	0.44
1.9	1.9	1121.98	0.45
2.0	2.0	1228.0	0.47
2.1	2.1	1454.3	0.48
2.2	2.2	1680.6	0.49
2.3	2.3	1906.9	0.5
2.4	2.4	2133.2	0.51
2.5	2.5	2359.5	0.53
2.6	2.6	2585.8	0.54
2.7	2.7	2812.1	0.55
2.8	2.8	3038.4	0.56
2.9	2.9	3264.7	0.57
3.0	3.0	3491.0	0.58
3.1	3.1	3855.1	0.59
3.2	3.2	4219.2	0.6
3.3	3.3	4583.3	0.61
3.4	3.4	4947.4	0.62
3.5	3.5	5311.5	0.63
3.6	3.6	5675.6	0.64
3.7	3.7	6039.7	0.65
3.8	3.8	6403.8	0.66
3.9	3.9	6767.9	0.67
4.0	4.0	7132.0	0.68
4.1	4.1	7412.42	0.69
4.2	4.2	7692.85	0.69
4.3	4.3	7973.27	0.7
4.4	4.4	8253.69	0.71
4.5	4.5	8534.11	0.72
4.573761664	4.573761664	9936.23	0.73
