	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.36	0.0
0.2	0.2	18.71	0.02
0.3	0.3	28.07	0.06
0.4	0.4	37.43	0.15
0.5	0.5	46.78	0.19
0.6	0.6	56.14	0.22
0.7	0.7	65.5	0.25
0.8	0.8	74.85	0.27
0.9	0.9	84.21	0.29
1.0	1.0	93.57	0.31
1.1	1.1	134.61	0.33
1.2	1.2	175.65	0.35
1.3	1.3	216.7	0.36
1.4	1.4	257.74	0.38
1.5	1.5	298.78	0.4
1.6	1.6	339.83	0.41
1.7	1.7	380.87	0.43
1.8	1.8	421.91	0.44
1.9	1.9	462.96	0.45
2.0	2.0	504.0	0.47
2.1	2.1	581.0	0.48
2.2	2.2	658.0	0.49
2.3	2.3	735.0	0.5
2.4	2.4	812.0	0.51
2.5	2.5	889.0	0.53
2.6	2.6	966.0	0.54
2.7	2.7	1043.0	0.55
2.8	2.8	1120.0	0.56
2.9	2.9	1197.0	0.57
3.0	3.0	1274.0	0.58
3.1	3.1	1399.6	0.59
3.2	3.2	1525.2	0.6
3.3	3.3	1650.8	0.61
3.4	3.4	1776.4	0.62
3.5	3.5	1902.0	0.63
3.6	3.6	2027.6	0.64
3.7	3.7	2153.2	0.65
3.8	3.8	2278.8	0.66
3.9	3.9	2404.4	0.67
4.0	4.0	2530.0	0.68
4.1	4.1	2729.1	0.69
4.2	4.2	2928.2	0.69
4.3	4.3	3127.3	0.7
4.4	4.4	3326.4	0.71
4.5	4.5	3525.5	0.72
4.6	4.6	3724.6	0.73
4.7	4.7	3923.7	0.74
4.8	4.8	4122.8	0.74
4.9	4.9	4321.9	0.75
5.0	5.0	4521.0	0.76
5.1	5.1	4545.26	0.77
5.101400699	5.101400699	4763.57	0.77
