	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	21.69	0.0
0.2	0.2	43.37	0.02
0.3	0.3	65.06	0.06
0.4	0.4	86.74	0.15
0.5	0.5	108.43	0.19
0.6	0.6	130.11	0.22
0.7	0.7	151.8	0.25
0.8	0.8	173.48	0.27
0.9	0.9	195.17	0.29
1.0	1.0	216.85	0.31
1.1	1.1	358.27	0.33
1.2	1.2	499.68	0.35
1.3	1.3	641.1	0.36
1.4	1.4	782.51	0.38
1.5	1.5	923.93	0.4
1.6	1.6	1065.34	0.41
1.7	1.7	1206.76	0.43
1.8	1.8	1348.17	0.44
1.9	1.9	1489.59	0.45
2.0	2.0	1631.0	0.47
2.1	2.1	1848.05	0.48
2.2	2.2	2065.1	0.49
2.3	2.3	2282.16	0.5
2.4	2.4	2499.21	0.51
2.5	2.5	2716.26	0.53
2.6	2.6	2933.31	0.54
2.652352244	2.652352244	3801.52	0.54
