	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	14.92	0.0
0.2	0.2	29.85	0.05
0.3	0.3	44.77	0.14
0.4	0.4	59.69	0.27
0.5	0.5	74.61	0.41
0.6	0.6	89.54	0.58
0.7	0.7	104.46	0.78
0.8	0.8	119.38	0.98
0.9	0.9	134.31	1.59
1.0	1.0	149.23	1.74
1.1	1.1	209.31	1.87
1.2	1.2	269.38	1.99
1.3	1.3	329.46	2.11
1.4	1.4	389.54	2.22
1.5	1.5	449.61	2.32
1.6	1.6	509.69	2.42
1.7	1.7	569.77	2.52
1.8	1.8	629.85	2.61
1.9	1.9	689.92	2.7
2.0	2.0	750.0	2.78
2.1	2.1	817.97	2.87
2.2	2.2	885.94	2.95
2.3	2.3	953.91	3.03
2.4	2.4	1021.87	3.11
2.5	2.5	1089.84	3.18
2.6	2.6	1157.81	3.25
2.7	2.7	1225.78	3.33
2.8	2.8	1293.75	3.4
2.9	2.9	1361.72	3.46
2.919793984	2.919793984	1429.68	3.48
