	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	55.96	0.0
0.2	0.2	111.93	0.02
0.3	0.3	167.89	0.06
0.4	0.4	223.85	0.15
0.5	0.5	279.81	0.19
0.6	0.6	335.78	0.22
0.7	0.7	391.74	0.25
0.8	0.8	447.7	0.27
0.9	0.9	503.66	0.29
1.0	1.0	559.63	0.31
1.1	1.1	894.56	0.33
1.2	1.2	1229.5	0.35
1.3	1.3	1564.44	0.36
1.4	1.4	1899.38	0.38
1.5	1.5	2234.31	0.4
1.6	1.6	2569.25	0.41
1.7	1.7	2904.19	0.43
1.8	1.8	3239.13	0.44
1.9	1.9	3574.06	0.45
2.0	2.0	3909.0	0.47
2.1	2.1	4138.22	0.48
2.2	2.2	4367.44	0.49
2.3	2.3	4596.66	0.5
2.347930624	2.347930624	6201.18	0.51
