	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	14.56	0.0
0.2	0.2	29.11	0.03
0.3	0.3	43.67	0.09
0.4	0.4	58.22	0.16
0.5	0.5	72.78	0.25
0.6	0.6	87.34	0.46
0.7	0.7	101.89	0.52
0.8	0.8	116.45	0.58
0.9	0.9	131.0	0.63
1.0	1.0	145.56	0.68
1.1	1.1	259.6	0.72
1.2	1.2	373.65	0.76
1.3	1.3	487.69	0.8
1.4	1.4	601.74	0.84
1.5	1.5	715.78	0.87
1.6	1.6	829.82	0.91
1.7	1.7	943.87	0.94
1.8	1.8	1057.91	0.97
1.9	1.9	1171.96	1.0
2.0	2.0	1286.0	1.03
2.1	2.1	1562.5	1.06
2.2	2.2	1839.0	1.09
2.3	2.3	2115.5	1.12
2.4	2.4	2392.0	1.15
2.5	2.5	2668.5	1.17
2.6	2.6	2945.0	1.2
2.7	2.7	3221.5	1.22
2.8	2.8	3498.0	1.25
2.9	2.9	3774.5	1.27
3.0	3.0	4051.0	1.3
3.1	3.1	4490.1	1.32
3.2	3.2	4929.2	1.34
3.3	3.3	5368.3	1.36
3.4	3.4	5807.4	1.39
3.5	3.5	6246.5	1.41
3.6	3.6	6685.6	1.43
3.7	3.7	7124.7	1.45
3.8	3.8	7563.8	1.47
3.9	3.9	8002.9	1.49
4.0	4.0	8442.0	1.51
4.1	4.1	9073.3	1.53
4.2	4.2	9704.6	1.55
4.3	4.3	10335.9	1.57
4.4	4.4	10967.2	1.59
4.5	4.5	11598.5	1.61
4.6	4.6	12229.8	1.63
4.7	4.7	12861.1	1.65
4.8	4.8	13492.4	1.67
4.9	4.9	14123.7	1.68
5.0	5.0	14755.0	1.7
5.089348288	5.089348288	15409.46	1.72
