	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.11	0.0
0.2	0.2	12.23	0.02
0.3	0.3	18.34	0.06
0.4	0.4	24.45	0.15
0.5	0.5	30.56	0.19
0.6	0.6	36.68	0.22
0.7	0.7	42.79	0.25
0.8	0.8	48.9	0.27
0.9	0.9	55.02	0.29
1.0	1.0	61.13	0.31
1.1	1.1	95.82	0.33
1.2	1.2	130.5	0.35
1.3	1.3	165.19	0.36
1.4	1.4	199.88	0.38
1.5	1.5	234.56	0.4
1.6	1.6	269.25	0.41
1.7	1.7	303.94	0.43
1.8	1.8	338.63	0.44
1.9	1.9	373.31	0.45
2.0	2.0	408.0	0.47
2.1	2.1	482.69	0.48
2.2	2.2	557.38	0.49
2.3	2.3	632.08	0.5
2.4	2.4	706.77	0.51
2.5	2.5	781.46	0.53
2.6	2.6	856.15	0.54
2.7	2.7	930.85	0.55
2.8	2.8	1005.54	0.56
2.9	2.9	1080.23	0.57
2.968157819	2.968157819	1154.92	0.58
