	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	47.65	0.0
0.2	0.2	95.3	0.24
0.3	0.3	142.95	0.71
0.4	0.4	190.6	1.34
0.5	0.5	238.25	2.07
0.6	0.6	285.9	2.92
0.7	0.7	333.55	3.88
0.8	0.8	381.2	4.89
0.9	0.9	428.85	5.98
1.0	1.0	476.5	7.13
1.1	1.1	886.35	8.35
1.2	1.2	1296.2	9.64
1.3	1.3	1706.05	10.98
1.4	1.4	2115.9	12.38
1.5	1.5	2525.75	13.84
1.6	1.6	2935.6	15.35
1.7	1.7	3345.45	16.91
1.8	1.8	3755.3	18.52
1.9	1.9	4165.15	20.18
2.0	2.0	4575.0	21.88
2.1	2.1	6041.9	23.63
2.2	2.2	7508.8	25.43
2.3	2.3	8975.7	27.26
2.4	2.4	10442.6	29.14
2.5	2.5	11909.5	42.45
2.6	2.6	13376.4	43.79
2.7	2.7	14843.3	45.09
2.8	2.8	16310.2	46.34
2.9	2.9	17777.1	47.56
3.0	3.0	19244.0	48.75
3.1	3.1	22187.3	49.91
3.2	3.2	25130.6	51.05
3.3	3.3	28073.9	52.15
3.4	3.4	31017.2	53.24
3.5	3.5	33960.5	54.3
3.6	3.6	36903.8	55.34
3.7	3.7	39847.1	56.36
3.8	3.8	42790.4	57.36
3.9	3.9	45733.7	58.34
4.0	4.0	48677.0	59.31
4.1	4.1	53591.5	60.26
4.2	4.2	58506.0	61.19
4.3	4.3	63420.5	62.12
4.4	4.4	68335.0	63.02
4.5	4.5	73249.5	63.92
4.6	4.6	78164.0	64.8
4.7	4.7	83078.5	65.67
4.8	4.8	87993.0	66.53
4.9	4.9	92907.5	67.38
5.0	5.0	97822.0	68.21
5.091447905	5.091447905	103327.22	68.97
