	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.34	0.0
0.2	0.2	4.67	0.04
0.3	0.3	7.01	0.11
0.4	0.4	9.34	0.22
0.5	0.5	11.68	0.33
0.6	0.6	14.01	0.47
0.7	0.7	16.35	0.87
0.8	0.8	18.68	0.98
0.9	0.9	21.02	1.07
1.0	1.0	23.35	1.16
1.1	1.1	36.12	1.24
1.2	1.2	48.88	1.31
1.3	1.3	61.65	1.39
1.4	1.4	74.41	1.45
1.5	1.5	87.18	1.52
1.6	1.6	99.94	1.58
1.7	1.7	112.71	1.64
1.8	1.8	125.47	1.7
1.9	1.9	138.24	1.76
2.0	2.0	151.0	1.81
2.1	2.1	181.8	1.86
2.2	2.2	212.6	1.91
2.3	2.3	243.4	1.96
2.4	2.4	274.2	2.01
2.5	2.5	305.0	2.06
2.6	2.6	335.8	2.11
2.7	2.7	366.6	2.15
2.8	2.8	397.4	2.2
2.9	2.9	428.2	2.24
3.0	3.0	459.0	2.28
3.1	3.1	514.4	2.32
3.2	3.2	569.8	2.36
3.3	3.3	625.2	2.41
3.4	3.4	680.6	2.44
3.5	3.5	736.0	2.48
3.6	3.6	791.4	2.52
3.7	3.7	846.8	2.56
3.8	3.8	902.2	2.6
3.9	3.9	957.6	2.63
4.0	4.0	1013.0	2.67
4.1	4.1	1095.2	2.71
4.2	4.2	1177.4	2.74
4.3	4.3	1259.6	2.78
4.4	4.4	1341.8	2.81
4.5	4.5	1424.0	2.85
4.6	4.6	1506.2	2.88
4.7	4.7	1588.4	2.91
4.8	4.8	1670.6	2.95
4.9	4.9	1752.8	2.98
5.0	5.0	1835.0	3.01
5.07691648	5.07691648	1907.63	3.04
