	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.1	0.0
0.2	0.2	16.21	0.03
0.3	0.3	24.31	0.09
0.4	0.4	32.42	0.16
0.5	0.5	40.52	0.25
0.6	0.6	48.63	0.46
0.7	0.7	56.73	0.52
0.8	0.8	64.83	0.58
0.9	0.9	72.94	0.63
1.0	1.0	81.04	0.68
1.1	1.1	125.44	0.72
1.2	1.2	169.83	0.76
1.3	1.3	214.23	0.8
1.4	1.4	258.63	0.84
1.5	1.5	303.02	0.87
1.6	1.6	347.42	0.91
1.7	1.7	391.81	0.94
1.8	1.8	436.21	0.97
1.9	1.9	480.6	1.0
2.0	2.0	525.0	1.03
2.1	2.1	636.1	1.06
2.2	2.2	747.2	1.09
2.3	2.3	858.3	1.12
2.4	2.4	969.4	1.15
2.5	2.5	1080.5	1.17
2.6	2.6	1191.6	1.2
2.7	2.7	1302.7	1.22
2.8	2.8	1413.8	1.25
2.9	2.9	1524.9	1.27
3.0	3.0	1636.0	1.3
3.1	3.1	1841.7	1.32
3.2	3.2	2047.4	1.34
3.3	3.3	2253.1	1.36
3.4	3.4	2458.8	1.39
3.5	3.5	2664.5	1.41
3.6	3.6	2870.2	1.43
3.7	3.7	3075.9	1.45
3.8	3.8	3281.6	1.47
3.9	3.9	3487.3	1.49
4.0	4.0	3693.0	1.51
4.1	4.1	4002.5	1.53
4.2	4.2	4312.0	1.55
4.3	4.3	4621.5	1.57
4.4	4.4	4931.0	1.59
4.5	4.5	5240.5	1.61
4.6	4.6	5550.0	1.63
4.7	4.7	5859.5	1.65
4.8	4.8	6169.0	1.67
4.9	4.9	6478.5	1.68
5.0	5.0	6788.0	1.7
5.083412413	5.083412413	7080.22	1.72
