	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.86	0.0
0.2	0.2	15.73	0.05
0.3	0.3	23.59	0.14
0.4	0.4	31.45	0.27
0.5	0.5	39.31	0.41
0.6	0.6	47.18	0.58
0.7	0.7	55.04	0.78
0.8	0.8	62.9	0.98
0.9	0.9	70.76	1.59
1.0	1.0	78.63	1.74
1.1	1.1	165.76	1.87
1.2	1.2	252.9	1.99
1.3	1.3	340.04	2.11
1.4	1.4	427.18	2.22
1.5	1.5	514.31	2.32
1.6	1.6	601.45	2.42
1.7	1.7	688.59	2.52
1.8	1.8	775.73	2.61
1.9	1.9	862.86	2.7
2.0	2.0	950.0	2.78
2.1	2.1	1328.5	2.87
2.2	2.2	1707.0	2.95
2.3	2.3	2085.5	3.03
2.4	2.4	2464.0	3.11
2.5	2.5	2842.5	3.18
2.6	2.6	3221.0	3.25
2.7	2.7	3599.5	3.33
2.8	2.8	3978.0	3.4
2.9	2.9	4356.5	3.46
3.0	3.0	4735.0	3.53
3.1	3.1	5575.6	3.6
3.2	3.2	6416.2	3.66
3.3	3.3	7256.8	3.73
3.4	3.4	8097.4	3.79
3.5	3.5	8938.0	3.85
3.6	3.6	9778.6	3.91
3.7	3.7	10619.2	3.97
3.8	3.8	11459.8	4.03
3.9	3.9	12300.4	4.09
4.0	4.0	13141.0	4.15
4.1	4.1	14540.3	4.2
4.2	4.2	15939.6	4.26
4.3	4.3	17338.9	4.31
4.4	4.4	18738.2	4.37
4.5	4.5	20137.5	4.42
4.6	4.6	21536.8	4.47
4.7	4.7	22936.1	4.53
4.8	4.8	24335.4	4.58
4.9	4.9	25734.7	4.63
5.0	5.0	27134.0	4.68
5.1	5.1	27374.56	4.73
5.133892878	5.133892878	29539.58	4.75
