	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.23	0.0
0.2	0.2	10.45	0.07
0.3	0.3	15.68	0.2
0.4	0.4	20.9	0.38
0.5	0.5	26.13	0.58
0.6	0.6	31.35	0.82
0.7	0.7	36.58	1.09
0.8	0.8	41.81	1.37
0.9	0.9	47.03	1.67
1.0	1.0	52.26	2.0
1.1	1.1	81.03	2.34
1.2	1.2	109.81	3.65
1.3	1.3	138.58	3.89
1.4	1.4	167.35	4.12
1.5	1.5	196.13	4.34
1.6	1.6	224.9	4.54
1.7	1.7	253.68	4.74
1.8	1.8	282.45	4.93
1.9	1.9	311.23	5.11
2.0	2.0	340.0	5.28
2.1	2.1	415.5	5.45
2.2	2.2	491.0	5.62
2.3	2.3	566.5	5.78
2.4	2.4	642.0	5.93
2.5	2.5	717.5	6.08
2.6	2.6	793.0	6.23
2.7	2.7	868.5	6.37
2.8	2.8	944.0	6.51
2.9	2.9	1019.5	6.65
3.0	3.0	1095.0	6.79
3.1	3.1	1319.2	6.92
3.2	3.2	1543.4	7.05
3.3	3.3	1767.6	7.18
3.4	3.4	1991.8	7.3
3.5	3.5	2216.0	7.42
3.6	3.6	2440.2	7.55
3.7	3.7	2664.4	7.66
3.8	3.8	2888.6	7.78
3.9	3.9	3112.8	7.9
4.0	4.0	3337.0	8.01
4.1	4.1	3487.5	8.12
4.2	4.2	3637.99	8.23
4.3	4.3	3788.49	8.34
4.4	4.4	3938.98	8.45
4.479315622	4.479315622	4841.95	8.54
