	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.16	0.0
0.2	0.2	4.33	0.02
0.3	0.3	6.49	0.06
0.4	0.4	8.65	0.15
0.5	0.5	10.81	0.19
0.6	0.6	12.98	0.22
0.7	0.7	15.14	0.25
0.8	0.8	17.3	0.27
0.9	0.9	19.46	0.29
1.0	1.0	21.63	0.31
1.1	1.1	33.56	0.33
1.2	1.2	45.5	0.35
1.3	1.3	57.44	0.36
1.4	1.4	69.38	0.38
1.5	1.5	81.31	0.4
1.6	1.6	93.25	0.41
1.7	1.7	105.19	0.43
1.8	1.8	117.13	0.44
1.9	1.9	129.06	0.45
2.0	2.0	141.0	0.47
2.1	2.1	170.4	0.48
2.2	2.2	199.8	0.49
2.3	2.3	229.2	0.5
2.4	2.4	258.6	0.51
2.5	2.5	288.0	0.53
2.6	2.6	317.4	0.54
2.7	2.7	346.8	0.55
2.8	2.8	376.2	0.56
2.9	2.9	405.6	0.57
3.0	3.0	435.0	0.58
3.1	3.1	487.3	0.59
3.2	3.2	539.6	0.6
3.3	3.3	591.9	0.61
3.4	3.4	644.2	0.62
3.5	3.5	696.5	0.63
3.6	3.6	748.8	0.64
3.7	3.7	801.1	0.65
3.8	3.8	853.4	0.66
3.9	3.9	905.7	0.67
4.0	4.0	958.0	0.68
4.1	4.1	1035.3	0.69
4.2	4.2	1112.6	0.69
4.3	4.3	1189.9	0.7
4.4	4.4	1267.2	0.71
4.5	4.5	1344.5	0.72
4.6	4.6	1421.8	0.73
4.7	4.7	1499.1	0.74
4.8	4.8	1576.4	0.74
4.9	4.9	1653.7	0.75
5.0	5.0	1731.0	0.76
5.1	5.1	1741.75	0.77
5.118481761	5.118481761	1838.48	0.77
