	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	60.79	0.0
0.2	0.2	121.59	0.02
0.3	0.3	182.38	0.06
0.4	0.4	243.17	0.15
0.5	0.5	303.96	0.19
0.6	0.6	364.76	0.22
0.7	0.7	425.55	0.25
0.8	0.8	486.34	0.27
0.9	0.9	547.14	0.29
1.0	1.0	607.93	0.31
1.1	1.1	922.74	0.33
1.2	1.2	1237.54	0.35
1.3	1.3	1552.35	0.36
1.4	1.4	1867.16	0.38
1.5	1.5	2181.96	0.4
1.6	1.6	2496.77	0.41
1.7	1.7	2811.58	0.43
1.8	1.8	3126.39	0.44
1.9	1.9	3441.19	0.45
2.0	2.0	3756.0	0.47
2.1	2.1	4458.6	0.48
2.2	2.2	5161.2	0.49
2.3	2.3	5863.8	0.5
2.4	2.4	6566.4	0.51
2.5	2.5	7269.0	0.53
2.6	2.6	7971.6	0.54
2.7	2.7	8674.2	0.55
2.8	2.8	9376.8	0.56
2.9	2.9	10079.4	0.57
3.0	3.0	10782.0	0.58
3.1	3.1	11097.44	0.59
3.2	3.2	11412.87	0.6
3.3	3.3	11728.31	0.61
3.31490954	3.31490954	13936.37	0.61
