	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	23.56	0.0
0.2	0.2	47.11	0.09
0.3	0.3	70.67	0.28
0.4	0.4	94.23	0.54
0.5	0.5	117.79	0.83
0.6	0.6	141.34	1.17
0.7	0.7	164.9	1.55
0.8	0.8	188.46	1.96
0.9	0.9	212.02	2.39
1.0	1.0	235.57	2.85
1.1	1.1	312.52	3.34
1.2	1.2	389.46	3.86
1.3	1.3	466.4	4.39
1.4	1.4	543.34	4.95
1.5	1.5	620.29	5.54
1.6	1.6	697.23	8.59
1.7	1.7	774.17	9.02
1.8	1.8	851.11	9.44
1.9	1.9	928.06	9.83
2.0	2.0	1005.0	10.21
2.1	2.1	1138.9	10.58
2.2	2.2	1272.8	10.93
2.3	2.3	1406.7	11.28
2.4	2.4	1540.6	11.61
2.5	2.5	1674.5	11.93
2.6	2.6	1808.4	12.24
2.7	2.7	1942.3	12.55
2.8	2.8	2076.2	12.85
2.9	2.9	2210.1	13.14
3.0	3.0	2344.0	13.42
3.1	3.1	2553.3	13.7
3.2	3.2	2762.6	13.97
3.3	3.3	2971.9	14.24
3.4	3.4	3181.2	14.51
3.5	3.5	3390.5	14.76
3.6	3.6	3599.8	15.02
3.7	3.7	3809.1	15.27
3.8	3.8	4018.4	15.51
3.9	3.9	4227.7	15.75
4.0	4.0	4437.0	15.99
4.1	4.1	4740.8	16.23
4.2	4.2	5044.6	16.46
4.3	4.3	5348.4	16.68
4.4	4.4	5652.2	16.91
4.5	4.5	5956.0	17.13
4.6	4.6	6259.8	17.35
4.7	4.7	6563.6	17.57
4.8	4.8	6867.4	17.78
4.9	4.9	7171.2	17.99
5.0	5.0	7475.0	18.2
5.070933475	5.070933475	7721.53	18.34
