	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.86	0.0
0.2	0.2	7.71	0.04
0.3	0.3	11.57	0.11
0.4	0.4	15.43	0.22
0.5	0.5	19.29	0.33
0.6	0.6	23.14	0.47
0.7	0.7	27.0	0.87
0.8	0.8	30.86	0.98
0.9	0.9	34.72	1.07
1.0	1.0	38.57	1.16
1.1	1.1	53.72	1.24
1.2	1.2	68.86	1.31
1.3	1.3	84.0	1.39
1.4	1.4	99.14	1.45
1.5	1.5	114.29	1.52
1.6	1.6	129.43	1.58
1.7	1.7	144.57	1.64
1.8	1.8	159.71	1.7
1.9	1.9	174.86	1.76
2.0	2.0	190.0	1.81
2.1	2.1	223.6	1.86
2.2	2.2	257.2	1.91
2.3	2.3	290.8	1.96
2.4	2.4	324.4	2.01
2.5	2.5	358.0	2.06
2.6	2.6	391.6	2.11
2.7	2.7	425.2	2.15
2.8	2.8	458.8	2.2
2.9	2.9	492.4	2.24
3.0	3.0	526.0	2.28
3.1	3.1	587.0	2.32
3.2	3.2	648.0	2.36
3.3	3.3	709.0	2.41
3.4	3.4	770.0	2.44
3.5	3.5	831.0	2.48
3.6	3.6	892.0	2.52
3.7	3.7	953.0	2.56
3.8	3.8	1014.0	2.6
3.9	3.9	1075.0	2.63
4.0	4.0	1136.0	2.67
4.1	4.1	1245.6	2.71
4.2	4.2	1355.2	2.74
4.3	4.3	1464.8	2.78
4.4	4.4	1574.4	2.81
4.5	4.5	1684.0	2.85
4.6	4.6	1793.6	2.88
4.7	4.7	1903.2	2.91
4.8	4.8	2012.8	2.95
4.9	4.9	2122.4	2.98
5.0	5.0	2232.0	3.01
5.093269516	5.093269516	2356.65	3.04
