	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	15.95	0.0
0.2	0.2	31.89	0.14
0.3	0.3	47.84	0.43
0.4	0.4	63.79	0.81
0.5	0.5	79.74	1.24
0.6	0.6	95.68	1.75
0.7	0.7	111.63	2.33
0.8	0.8	127.58	2.94
0.9	0.9	143.52	3.59
1.0	1.0	159.47	4.28
1.1	1.1	348.72	5.01
1.2	1.2	537.98	5.78
1.3	1.3	727.23	6.59
1.4	1.4	916.48	7.43
1.5	1.5	1105.74	8.3
1.6	1.6	1294.99	9.21
1.7	1.7	1484.24	10.15
1.8	1.8	1673.49	11.11
1.9	1.9	1862.75	12.11
2.0	2.0	2052.0	13.13
2.1	2.1	2711.4	14.18
2.2	2.2	3370.8	15.26
2.3	2.3	4030.2	16.36
2.4	2.4	4689.6	24.07
2.5	2.5	5349.0	24.86
2.6	2.6	6008.4	25.63
2.7	2.7	6667.8	26.38
2.8	2.8	7327.2	27.1
2.9	2.9	7986.6	27.8
3.0	3.0	8646.0	28.49
3.1	3.1	10015.8	29.16
3.2	3.2	11385.6	29.81
3.3	3.3	12755.4	30.45
3.4	3.4	14125.2	31.07
3.5	3.5	15495.0	31.69
3.6	3.6	16864.8	32.29
3.7	3.7	18234.6	32.88
3.8	3.8	19604.4	33.45
3.9	3.9	20974.2	34.02
4.0	4.0	22344.0	34.58
4.1	4.1	24744.7	35.13
4.2	4.2	27145.4	35.67
4.3	4.3	29546.1	36.2
4.4	4.4	31946.8	36.73
4.5	4.5	34347.5	37.25
4.6	4.6	36748.2	37.76
4.7	4.7	39148.9	38.26
4.8	4.8	41549.6	38.76
4.9	4.9	43950.3	39.25
5.0	5.0	46351.0	39.73
5.097939045	5.097939045	49376.17	40.2
