	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.86	0.0
0.2	0.2	1.72	0.02
0.3	0.3	2.59	0.06
0.4	0.4	3.45	0.15
0.5	0.5	4.31	0.19
0.6	0.6	5.17	0.22
0.7	0.7	6.03	0.25
0.8	0.8	6.9	0.27
0.9	0.9	7.76	0.29
1.0	1.0	8.62	0.31
1.1	1.1	15.66	0.33
1.2	1.2	22.7	0.35
1.3	1.3	29.73	0.36
1.4	1.4	36.77	0.38
1.5	1.5	43.81	0.4
1.6	1.6	50.85	0.41
1.7	1.7	57.89	0.43
1.8	1.8	64.92	0.44
1.9	1.9	71.96	0.45
2.0	2.0	79.0	0.47
2.1	2.1	106.3	0.48
2.2	2.2	133.6	0.49
2.3	2.3	160.9	0.5
2.4	2.4	188.2	0.51
2.5	2.5	215.5	0.53
2.6	2.6	242.8	0.54
2.7	2.7	270.1	0.55
2.8	2.8	297.4	0.56
2.9	2.9	324.7	0.57
3.0	3.0	352.0	0.58
3.1	3.1	431.4	0.59
3.2	3.2	510.8	0.6
3.3	3.3	590.2	0.61
3.4	3.4	669.6	0.62
3.5	3.5	749.0	0.63
3.6	3.6	828.4	0.64
3.7	3.7	907.8	0.65
3.8	3.8	987.2	0.66
3.9	3.9	1066.6	0.67
4.0	4.0	1146.0	0.68
4.1	4.1	1193.12	0.69
4.2	4.2	1240.23	0.69
4.3	4.3	1287.35	0.7
4.361013603	4.361013603	1617.16	0.71
