	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	148.3	0.0
0.2	0.2	296.61	0.24
0.3	0.3	444.91	0.71
0.4	0.4	593.22	1.34
0.5	0.5	741.52	2.07
0.6	0.6	889.83	2.92
0.7	0.7	1038.13	3.88
0.8	0.8	1186.44	4.89
0.9	0.9	1334.74	5.98
1.0	1.0	1483.05	7.13
1.1	1.1	2092.24	8.35
1.2	1.2	2701.44	9.64
1.3	1.3	3310.63	10.98
1.4	1.4	3919.83	12.38
1.5	1.5	4529.02	13.84
1.6	1.6	5138.22	15.35
1.7	1.7	5747.41	16.91
1.8	1.8	6356.61	18.52
1.9	1.9	6965.8	27.36
2.0	2.0	7575.0	28.49
2.1	2.1	8929.4	29.58
2.2	2.2	10283.8	30.63
2.3	2.3	11638.2	31.64
2.4	2.4	12992.6	32.62
2.5	2.5	14347.0	33.57
2.6	2.6	15701.4	34.49
2.7	2.7	17055.8	35.39
2.8	2.8	18410.2	36.27
2.9	2.9	19764.6	37.12
3.0	3.0	21119.0	37.95
3.1	3.1	23097.37	38.77
3.2	3.2	25075.74	39.57
3.3	3.3	27054.12	40.35
3.4	3.4	29032.49	41.12
3.5	3.5	31010.86	41.87
3.6	3.6	32989.23	42.61
3.7	3.7	34967.6	43.34
3.8	3.8	36945.97	44.05
3.9	3.9	38924.35	44.76
3.901255315	3.901255315	40902.72	44.77
