	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.66	0.0
0.2	0.2	11.32	0.04
0.3	0.3	16.98	0.11
0.4	0.4	22.65	0.22
0.5	0.5	28.31	0.33
0.6	0.6	33.97	0.47
0.7	0.7	39.63	0.87
0.8	0.8	45.29	0.98
0.9	0.9	50.95	1.07
1.0	1.0	56.62	1.16
1.1	1.1	104.55	1.24
1.2	1.2	152.49	1.31
1.3	1.3	200.43	1.39
1.4	1.4	248.37	1.45
1.5	1.5	296.31	1.52
1.6	1.6	344.25	1.58
1.7	1.7	392.18	1.64
1.8	1.8	440.12	1.7
1.9	1.9	488.06	1.76
2.0	2.0	536.0	1.81
2.1	2.1	653.1	1.86
2.2	2.2	770.2	1.91
2.3	2.3	887.3	1.96
2.4	2.4	1004.4	2.01
2.5	2.5	1121.5	2.06
2.6	2.6	1238.6	2.11
2.7	2.7	1355.7	2.15
2.8	2.8	1472.8	2.2
2.9	2.9	1589.9	2.24
3.0	3.0	1707.0	2.28
3.1	3.1	1912.8	2.32
3.2	3.2	2118.6	2.36
3.3	3.3	2324.4	2.41
3.4	3.4	2530.2	2.44
3.5	3.5	2736.0	2.48
3.6	3.6	2941.8	2.52
3.7	3.7	3147.6	2.56
3.8	3.8	3353.4	2.6
3.9	3.9	3559.2	2.63
4.0	4.0	3765.0	2.67
4.1	4.1	3793.69	2.71
4.112334607	4.112334607	4051.87	2.71
