	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.24	0.0
0.2	0.2	10.48	0.04
0.3	0.3	15.73	0.11
0.4	0.4	20.97	0.22
0.5	0.5	26.21	0.33
0.6	0.6	31.45	0.47
0.7	0.7	36.69	0.87
0.8	0.8	41.94	0.98
0.9	0.9	47.18	1.07
1.0	1.0	52.42	1.16
1.1	1.1	70.38	1.24
1.2	1.2	88.34	1.31
1.3	1.3	106.29	1.39
1.4	1.4	124.25	1.45
1.5	1.5	142.21	1.52
1.6	1.6	160.17	1.58
1.7	1.7	178.13	1.64
1.8	1.8	196.08	1.7
1.9	1.9	214.04	1.76
2.0	2.0	232.0	1.81
2.1	2.1	287.9	1.86
2.2	2.2	343.8	1.91
2.3	2.3	399.7	1.96
2.4	2.4	455.6	2.01
2.5	2.5	511.5	2.06
2.6	2.6	567.4	2.11
2.7	2.7	623.3	2.15
2.8	2.8	679.2	2.2
2.9	2.9	735.1	2.24
3.0	3.0	791.0	2.28
3.1	3.1	977.1	2.32
3.2	3.2	1163.2	2.36
3.3	3.3	1349.3	2.41
3.4	3.4	1535.4	2.44
3.5	3.5	1721.5	2.48
3.6	3.6	1907.6	2.52
3.7	3.7	2093.7	2.56
3.8	3.8	2279.8	2.6
3.9	3.9	2465.9	2.63
4.0	4.0	2652.0	2.67
4.1	4.1	3182.9	2.71
4.2	4.2	3713.8	2.74
4.3	4.3	4244.7	2.78
4.4	4.4	4775.6	2.81
4.5	4.5	5306.5	2.85
4.6	4.6	5837.4	2.88
4.7	4.7	6368.3	2.91
4.8	4.8	6899.2	2.95
4.9	4.9	7430.1	2.98
5.0	5.0	7961.0	3.01
5.1	5.1	8038.91	3.04
5.107550818	5.107550818	8740.1	3.05
