	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	29.82	0.0
0.2	0.2	59.65	0.24
0.3	0.3	89.47	0.71
0.4	0.4	119.29	1.34
0.5	0.5	149.12	2.07
0.6	0.6	178.94	2.92
0.7	0.7	208.77	3.88
0.8	0.8	238.59	4.89
0.9	0.9	268.41	5.98
1.0	1.0	298.24	7.13
1.1	1.1	583.21	8.35
1.2	1.2	868.19	9.64
1.3	1.3	1153.17	10.98
1.4	1.4	1438.14	12.38
1.5	1.5	1723.12	13.84
1.6	1.6	2008.09	15.35
1.7	1.7	2293.07	16.91
1.8	1.8	2578.05	18.52
1.9	1.9	2863.02	20.18
2.0	2.0	3148.0	21.88
2.1	2.1	4271.6	23.63
2.2	2.2	5395.2	25.43
2.3	2.3	6518.8	27.26
2.4	2.4	7642.4	29.14
2.5	2.5	8766.0	42.45
2.6	2.6	9889.6	43.79
2.7	2.7	11013.2	45.09
2.8	2.8	12136.8	46.34
2.9	2.9	13260.4	47.56
3.0	3.0	14384.0	48.75
3.1	3.1	18065.5	49.91
3.2	3.2	21747.0	51.05
3.3	3.3	25428.5	52.15
3.4	3.4	29110.0	53.24
3.5	3.5	32791.5	54.3
3.6	3.6	36473.0	55.34
3.7	3.7	40154.5	56.36
3.8	3.8	43836.0	57.36
3.9	3.9	47517.5	58.34
4.0	4.0	51199.0	59.31
4.1	4.1	58199.9	60.26
4.2	4.2	65200.8	61.19
4.3	4.3	72201.7	62.12
4.4	4.4	79202.6	63.02
4.5	4.5	86203.5	63.92
4.6	4.6	93204.4	64.8
4.7	4.7	100205.3	65.67
4.8	4.8	107206.2	66.53
4.9	4.9	114207.1	67.38
5.0	5.0	121208.0	68.21
5.1	5.1	122245.63	69.04
5.118475217	5.118475217	131584.34	69.19
