	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.57	0.0
0.2	0.2	3.13	0.03
0.3	0.3	4.7	0.09
0.4	0.4	6.27	0.16
0.5	0.5	7.83	0.25
0.6	0.6	9.4	0.46
0.7	0.7	10.97	0.52
0.8	0.8	12.53	0.58
0.9	0.9	14.1	0.63
1.0	1.0	15.67	0.68
1.1	1.1	26.8	0.72
1.2	1.2	37.93	0.76
1.3	1.3	49.07	0.8
1.4	1.4	60.2	0.84
1.5	1.5	71.33	0.87
1.6	1.6	82.47	0.91
1.7	1.7	93.6	0.94
1.8	1.8	104.73	0.97
1.9	1.9	115.87	1.0
2.0	2.0	127.0	1.03
2.1	2.1	150.3	1.06
2.2	2.2	173.6	1.09
2.3	2.3	196.9	1.12
2.4	2.4	220.2	1.15
2.5	2.5	243.5	1.17
2.6	2.6	266.8	1.2
2.7	2.7	290.1	1.22
2.8	2.8	313.4	1.25
2.9	2.9	336.7	1.27
3.0	3.0	360.0	1.3
3.1	3.1	404.7	1.32
3.2	3.2	449.4	1.34
3.3	3.3	494.1	1.36
3.4	3.4	538.8	1.39
3.5	3.5	583.5	1.41
3.6	3.6	628.2	1.43
3.7	3.7	672.9	1.45
3.8	3.8	717.6	1.47
3.9	3.9	762.3	1.49
4.0	4.0	807.0	1.51
4.1	4.1	888.8	1.53
4.2	4.2	970.6	1.55
4.3	4.3	1052.4	1.57
4.4	4.4	1134.2	1.59
4.5	4.5	1216.0	1.61
4.6	4.6	1297.8	1.63
4.7	4.7	1379.6	1.65
4.8	4.8	1461.4	1.67
4.9	4.9	1543.2	1.68
5.0	5.0	1625.0	1.7
5.1	5.1	1635.73	1.72
5.111570435	5.111570435	1732.3	1.72
