	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.76	0.0
0.2	0.2	7.51	0.03
0.3	0.3	11.27	0.09
0.4	0.4	15.02	0.16
0.5	0.5	18.78	0.25
0.6	0.6	22.53	0.46
0.7	0.7	26.29	0.52
0.8	0.8	30.04	0.58
0.9	0.9	33.8	0.63
1.0	1.0	37.55	0.68
1.1	1.1	59.0	0.72
1.2	1.2	80.44	0.76
1.3	1.3	101.89	0.8
1.4	1.4	123.33	0.84
1.5	1.5	144.78	0.87
1.6	1.6	166.22	0.91
1.7	1.7	187.67	0.94
1.8	1.8	209.11	0.97
1.9	1.9	230.56	1.0
2.0	2.0	252.0	1.03
2.1	2.1	304.7	1.06
2.2	2.2	357.4	1.09
2.3	2.3	410.1	1.12
2.4	2.4	462.8	1.15
2.5	2.5	515.5	1.17
2.6	2.6	568.2	1.2
2.7	2.7	620.9	1.22
2.8	2.8	673.6	1.25
2.9	2.9	726.3	1.27
3.0	3.0	779.0	1.3
3.1	3.1	886.9	1.32
3.2	3.2	994.8	1.34
3.3	3.3	1102.7	1.36
3.4	3.4	1210.6	1.39
3.5	3.5	1318.5	1.41
3.6	3.6	1426.4	1.43
3.7	3.7	1534.3	1.45
3.8	3.8	1642.2	1.47
3.9	3.9	1750.1	1.49
4.0	4.0	1858.0	1.51
4.1	4.1	2098.2	1.53
4.2	4.2	2338.4	1.55
4.3	4.3	2578.6	1.57
4.4	4.4	2818.8	1.59
4.5	4.5	3059.0	1.61
4.6	4.6	3299.2	1.63
4.7	4.7	3539.4	1.65
4.8	4.8	3779.6	1.67
4.9	4.9	4019.8	1.68
5.0	5.0	4260.0	1.7
5.087626512	5.087626512	4532.27	1.72
