	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.26	0.0
0.2	0.2	10.52	0.04
0.3	0.3	15.79	0.11
0.4	0.4	21.05	0.22
0.5	0.5	26.31	0.33
0.6	0.6	31.57	0.47
0.7	0.7	36.83	0.87
0.8	0.8	42.1	0.98
0.9	0.9	47.36	1.07
1.0	1.0	52.62	1.16
1.1	1.1	80.86	1.24
1.2	1.2	109.1	1.31
1.3	1.3	137.33	1.39
1.4	1.4	165.57	1.45
1.5	1.5	193.81	1.52
1.6	1.6	222.05	1.58
1.7	1.7	250.29	1.64
1.8	1.8	278.52	1.7
1.9	1.9	306.76	1.76
2.0	2.0	335.0	1.81
2.1	2.1	425.8	1.86
2.2	2.2	516.6	1.91
2.3	2.3	607.4	1.96
2.4	2.4	698.2	2.01
2.5	2.5	789.0	2.06
2.6	2.6	879.8	2.11
2.7	2.7	970.6	2.15
2.8	2.8	1061.4	2.2
2.9	2.9	1152.2	2.24
3.0	3.0	1243.0	2.28
3.1	3.1	1400.4	2.32
3.2	3.2	1557.8	2.36
3.3	3.3	1715.2	2.41
3.4	3.4	1872.6	2.44
3.5	3.5	2030.0	2.48
3.6	3.6	2187.4	2.52
3.7	3.7	2344.8	2.56
3.8	3.8	2502.2	2.6
3.9	3.9	2659.6	2.63
4.0	4.0	2817.0	2.67
4.1	4.1	3041.6	2.71
4.2	4.2	3266.2	2.74
4.3	4.3	3490.8	2.78
4.4	4.4	3715.4	2.81
4.5	4.5	3940.0	2.85
4.6	4.6	4164.6	2.88
4.7	4.7	4389.2	2.91
4.8	4.8	4613.8	2.95
4.9	4.9	4838.4	2.98
5.0	5.0	5063.0	3.01
5.1	5.1	5091.98	3.04
5.101218793	5.101218793	5352.78	3.04
