	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	20.95	0.0
0.2	0.2	41.91	0.1
0.3	0.3	62.86	0.31
0.4	0.4	83.82	0.59
0.5	0.5	104.77	0.91
0.6	0.6	125.73	1.29
0.7	0.7	146.68	1.71
0.8	0.8	167.63	2.15
0.9	0.9	188.59	2.63
1.0	1.0	209.54	3.14
1.1	1.1	1022.69	3.68
1.2	1.2	1835.83	4.24
1.3	1.3	2648.98	4.83
1.4	1.4	3462.13	5.45
1.5	1.5	4275.27	6.09
1.6	1.6	5088.42	6.75
1.7	1.7	5901.56	7.44
1.8	1.8	6714.71	11.15
1.9	1.9	7527.85	11.64
2.0	2.0	8341.0	12.12
2.1	2.1	11240.0	12.57
2.2	2.2	14139.0	13.01
2.3	2.3	17038.0	13.43
2.4	2.4	19937.0	13.84
2.5	2.5	22836.0	14.23
2.6	2.6	25735.0	14.62
2.7	2.7	28634.0	14.99
2.8	2.8	31533.0	15.36
2.9	2.9	34432.0	15.72
3.0	3.0	37331.0	16.06
3.1	3.1	43999.4	16.41
3.2	3.2	50667.8	16.74
3.3	3.3	57336.2	17.07
3.4	3.4	64004.6	17.39
3.5	3.5	70673.0	17.7
3.6	3.6	77341.4	18.01
3.7	3.7	84009.8	18.32
3.8	3.8	90678.2	18.62
3.9	3.9	97346.6	18.91
4.0	4.0	104015.0	19.2
4.1	4.1	111161.09	19.49
4.2	4.2	118307.18	19.77
4.3	4.3	125453.27	20.05
4.4	4.4	132599.36	20.32
4.5	4.5	139745.45	20.59
4.6	4.6	146891.54	20.86
4.7	4.7	154037.63	21.12
4.73597853	4.73597853	175475.9	21.22
