	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.71	0.0
0.2	0.2	1.42	0.02
0.3	0.3	2.13	0.06
0.4	0.4	2.83	0.15
0.5	0.5	3.54	0.19
0.6	0.6	4.25	0.22
0.7	0.7	4.96	0.25
0.8	0.8	5.67	0.27
0.9	0.9	6.38	0.29
1.0	1.0	7.09	0.31
1.1	1.1	11.28	0.33
1.2	1.2	15.47	0.35
1.3	1.3	19.66	0.36
1.4	1.4	23.85	0.38
1.5	1.5	28.04	0.4
1.6	1.6	32.23	0.41
1.7	1.7	36.43	0.43
1.8	1.8	40.62	0.44
1.9	1.9	44.81	0.45
2.0	2.0	49.0	0.47
2.1	2.1	59.6	0.48
2.2	2.2	70.2	0.49
2.3	2.3	80.8	0.5
2.4	2.4	91.4	0.51
2.5	2.5	102.0	0.53
2.6	2.6	112.6	0.54
2.7	2.7	123.2	0.55
2.8	2.8	133.8	0.56
2.9	2.9	144.4	0.57
3.0	3.0	155.0	0.58
3.1	3.1	175.2	0.59
3.2	3.2	195.4	0.6
3.3	3.3	215.6	0.61
3.4	3.4	235.8	0.62
3.5	3.5	256.0	0.63
3.6	3.6	276.2	0.64
3.7	3.7	296.4	0.65
3.8	3.8	316.6	0.66
3.9	3.9	336.8	0.67
4.0	4.0	357.0	0.68
4.1	4.1	390.7	0.69
4.2	4.2	424.4	0.69
4.3	4.3	458.1	0.7
4.4	4.4	491.8	0.71
4.5	4.5	525.5	0.72
4.6	4.6	559.2	0.73
4.7	4.7	592.9	0.74
4.8	4.8	626.6	0.74
4.9	4.9	660.3	0.75
5.0	5.0	694.0	0.76
5.095825195	5.095825195	733.62	0.77
