	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.54	0.0
0.2	0.2	3.09	0.02
0.3	0.3	4.63	0.06
0.4	0.4	6.18	0.15
0.5	0.5	7.72	0.19
0.6	0.6	9.27	0.22
0.7	0.7	10.81	0.25
0.8	0.8	12.36	0.27
0.9	0.9	13.9	0.29
1.0	1.0	15.45	0.31
1.1	1.1	25.1	0.33
1.2	1.2	34.76	0.35
1.3	1.3	44.41	0.36
1.4	1.4	54.07	0.38
1.5	1.5	63.72	0.4
1.6	1.6	73.38	0.41
1.7	1.7	83.03	0.43
1.8	1.8	92.69	0.44
1.9	1.9	102.34	0.45
2.0	2.0	112.0	0.47
2.1	2.1	141.8	0.48
2.2	2.2	171.6	0.49
2.3	2.3	201.4	0.5
2.4	2.4	231.2	0.51
2.5	2.5	261.0	0.53
2.6	2.6	290.8	0.54
2.7	2.7	320.6	0.55
2.8	2.8	350.4	0.56
2.9	2.9	380.2	0.57
3.0	3.0	410.0	0.58
3.1	3.1	461.5	0.59
3.2	3.2	513.0	0.6
3.3	3.3	564.5	0.61
3.4	3.4	616.0	0.62
3.5	3.5	667.5	0.63
3.6	3.6	719.0	0.64
3.7	3.7	770.5	0.65
3.8	3.8	822.0	0.66
3.9	3.9	873.5	0.67
4.0	4.0	925.0	0.68
4.1	4.1	1004.0	0.69
4.2	4.2	1083.0	0.69
4.3	4.3	1162.0	0.7
4.4	4.4	1241.0	0.71
4.5	4.5	1320.0	0.72
4.6	4.6	1399.0	0.73
4.7	4.7	1478.0	0.74
4.8	4.8	1557.0	0.74
4.9	4.9	1636.0	0.75
5.0	5.0	1715.0	0.76
5.1	5.1	1726.97	0.77
5.130284402	5.130284402	1834.74	0.77
