	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	13.86	0.0
0.2	0.2	27.73	0.02
0.3	0.3	41.59	0.06
0.4	0.4	55.45	0.15
0.5	0.5	69.32	0.19
0.6	0.6	83.18	0.22
0.7	0.7	97.04	0.25
0.8	0.8	110.91	0.27
0.9	0.9	124.77	0.29
1.0	1.0	138.63	0.31
1.1	1.1	206.17	0.33
1.2	1.2	273.71	0.35
1.3	1.3	341.24	0.36
1.4	1.4	408.78	0.38
1.5	1.5	476.32	0.4
1.6	1.6	543.85	0.41
1.7	1.7	611.39	0.43
1.8	1.8	678.93	0.44
1.9	1.9	746.46	0.45
2.0	2.0	814.0	0.47
2.1	2.1	937.7	0.48
2.2	2.2	1061.4	0.49
2.3	2.3	1185.1	0.5
2.4	2.4	1308.8	0.51
2.5	2.5	1432.5	0.53
2.6	2.6	1556.2	0.54
2.7	2.7	1679.9	0.55
2.8	2.8	1803.6	0.56
2.9	2.9	1927.3	0.57
3.0	3.0	2051.0	0.58
3.1	3.1	2228.3	0.59
3.2	3.2	2405.6	0.6
3.3	3.3	2582.9	0.61
3.4	3.4	2760.2	0.62
3.5	3.5	2937.5	0.63
3.6	3.6	3114.8	0.64
3.7	3.7	3292.1	0.65
3.8	3.8	3469.4	0.66
3.9	3.9	3646.7	0.67
4.0	4.0	3824.0	0.68
4.1	4.1	4068.2	0.69
4.2	4.2	4312.4	0.69
4.3	4.3	4556.6	0.7
4.4	4.4	4800.8	0.71
4.5	4.5	5045.0	0.72
4.6	4.6	5289.2	0.73
4.7	4.7	5533.4	0.74
4.8	4.8	5777.6	0.74
4.9	4.9	6021.8	0.75
5.0	5.0	6266.0	0.76
5.084565358	5.084565358	6508.02	0.77
