	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.02	0.0
0.2	0.2	22.05	0.13
0.3	0.3	33.07	0.4
0.4	0.4	44.09	0.75
0.5	0.5	55.11	1.16
0.6	0.6	66.14	1.64
0.7	0.7	77.16	2.17
0.8	0.8	88.18	3.73
0.9	0.9	99.21	4.12
1.0	1.0	110.23	4.47
1.1	1.1	211.21	4.8
1.2	1.2	312.18	5.1
1.3	1.3	413.16	5.39
1.4	1.4	514.14	5.66
1.5	1.5	615.11	5.92
1.6	1.6	716.09	6.17
1.7	1.7	817.07	6.41
1.8	1.8	918.05	6.64
1.9	1.9	1019.02	6.86
2.0	2.0	1120.0	7.07
2.1	2.1	1239.89	7.28
2.2	2.2	1359.78	7.48
2.3	2.3	1479.66	7.68
2.361879186	2.361879186	2318.88	7.8
