	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	113.41	0.0
0.2	0.2	226.81	0.02
0.3	0.3	340.22	0.06
0.4	0.4	453.62	0.15
0.5	0.5	567.03	0.19
0.6	0.6	680.44	0.22
0.7	0.7	793.84	0.25
0.8	0.8	907.25	0.27
0.9	0.9	1020.65	0.29
1.0	1.0	1134.06	0.31
1.1	1.1	1343.05	0.33
1.2	1.2	1552.05	0.35
1.3	1.3	1761.04	0.36
1.4	1.4	1970.04	0.38
1.5	1.5	2179.03	0.4
1.6	1.6	2388.02	0.41
1.7	1.7	2597.02	0.43
1.8	1.8	2806.01	0.44
1.9	1.9	3015.01	0.45
2.0	2.0	3224.0	0.47
2.1	2.1	3643.5	0.48
2.2	2.2	4063.0	0.49
2.3	2.3	4482.5	0.5
2.4	2.4	4902.0	0.51
2.5	2.5	5321.5	0.53
2.6	2.6	5741.0	0.54
2.7	2.7	6160.5	0.55
2.8	2.8	6580.0	0.56
2.9	2.9	6999.5	0.57
3.0	3.0	7419.0	0.58
3.1	3.1	8149.1	0.59
3.2	3.2	8879.2	0.6
3.3	3.3	9609.3	0.61
3.4	3.4	10339.4	0.62
3.5	3.5	11069.5	0.63
3.6	3.6	11799.6	0.64
3.7	3.7	12529.7	0.65
3.8	3.8	13259.8	0.66
3.9	3.9	13989.9	0.67
4.0	4.0	14720.0	0.68
4.1	4.1	15792.8	0.69
4.2	4.2	16865.6	0.69
4.3	4.3	17938.4	0.7
4.4	4.4	19011.2	0.71
4.5	4.5	20084.0	0.72
4.6	4.6	21156.8	0.73
4.7	4.7	22229.6	0.74
4.8	4.8	23302.4	0.74
4.9	4.9	24375.2	0.75
5.0	5.0	25448.0	0.76
5.1	5.1	25575.23	0.77
5.102306535	5.102306535	26720.31	0.77
