	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.21	0.0
0.2	0.2	0.43	0.02
0.3	0.3	0.64	0.06
0.4	0.4	0.85	0.15
0.5	0.5	1.06	0.19
0.6	0.6	1.28	0.22
0.7	0.7	1.49	0.25
0.8	0.8	1.7	0.27
0.9	0.9	1.92	0.29
1.0	1.0	2.13	0.31
1.1	1.1	4.62	0.33
1.2	1.2	7.1	0.35
1.3	1.3	9.59	0.36
1.4	1.4	12.08	0.38
1.5	1.5	14.56	0.4
1.6	1.6	17.05	0.41
1.7	1.7	19.54	0.43
1.8	1.8	22.03	0.44
1.9	1.9	24.51	0.45
2.0	2.0	27.0	0.47
2.1	2.1	33.6	0.48
2.2	2.2	40.2	0.49
2.3	2.3	46.8	0.5
2.4	2.4	53.4	0.51
2.5	2.5	60.0	0.53
2.6	2.6	66.6	0.54
2.7	2.7	73.2	0.55
2.8	2.8	79.8	0.56
2.9	2.9	86.4	0.57
3.0	3.0	93.0	0.58
3.1	3.1	105.5	0.59
3.2	3.2	118.0	0.6
3.3	3.3	130.5	0.61
3.4	3.4	143.0	0.62
3.5	3.5	155.5	0.63
3.6	3.6	168.0	0.64
3.7	3.7	180.5	0.65
3.8	3.8	193.0	0.66
3.9	3.9	205.5	0.67
4.0	4.0	218.0	0.68
4.1	4.1	237.2	0.69
4.2	4.2	256.4	0.69
4.3	4.3	275.6	0.7
4.4	4.4	294.8	0.71
4.5	4.5	314.0	0.72
4.6	4.6	333.2	0.73
4.7	4.7	352.4	0.74
4.8	4.8	371.6	0.74
4.9	4.9	390.8	0.75
5.0	5.0	410.0	0.76
5.055928672	5.055928672	422.44	0.77
