	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	23.51	0.0
0.2	0.2	47.02	0.05
0.3	0.3	70.53	0.14
0.4	0.4	94.04	0.27
0.5	0.5	117.55	0.41
0.6	0.6	141.06	0.58
0.7	0.7	164.57	0.78
0.8	0.8	188.09	0.98
0.9	0.9	211.6	1.59
1.0	1.0	235.11	1.74
1.1	1.1	532.6	1.87
1.2	1.2	830.09	1.99
1.3	1.3	1127.57	2.11
1.4	1.4	1425.06	2.22
1.5	1.5	1722.55	2.32
1.6	1.6	2020.04	2.42
1.7	1.7	2317.53	2.52
1.8	1.8	2615.02	2.61
1.9	1.9	2912.51	2.7
2.0	2.0	3210.0	2.78
2.1	2.1	3978.2	2.87
2.2	2.2	4746.4	2.95
2.3	2.3	5514.6	3.03
2.4	2.4	6282.8	3.11
2.5	2.5	7051.0	3.18
2.6	2.6	7819.2	3.25
2.7	2.7	8587.4	3.33
2.8	2.8	9355.6	3.4
2.9	2.9	10123.8	3.46
3.0	3.0	10892.0	3.53
3.099104813	3.099104813	11928.81	3.6
