	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.08	0.0
0.2	0.2	10.16	0.02
0.3	0.3	15.25	0.06
0.4	0.4	20.33	0.15
0.5	0.5	25.41	0.19
0.6	0.6	30.49	0.22
0.7	0.7	35.57	0.25
0.8	0.8	40.66	0.27
0.9	0.9	45.74	0.29
1.0	1.0	50.82	0.31
1.1	1.1	81.84	0.33
1.2	1.2	112.86	0.35
1.3	1.3	143.87	0.36
1.4	1.4	174.89	0.38
1.5	1.5	205.91	0.4
1.6	1.6	236.93	0.41
1.7	1.7	267.95	0.43
1.8	1.8	298.96	0.44
1.9	1.9	329.98	0.45
2.0	2.0	361.0	0.47
2.1	2.1	452.6	0.48
2.2	2.2	544.2	0.49
2.3	2.3	635.8	0.5
2.4	2.4	727.4	0.51
2.5	2.5	819.0	0.53
2.6	2.6	910.6	0.54
2.7	2.7	1002.2	0.55
2.8	2.8	1093.8	0.56
2.9	2.9	1185.4	0.57
3.0	3.0	1277.0	0.58
3.1	3.1	1465.5	0.59
3.2	3.2	1654.0	0.6
3.3	3.3	1842.5	0.61
3.4	3.4	2031.0	0.62
3.5	3.5	2219.5	0.63
3.6	3.6	2408.0	0.64
3.7	3.7	2596.5	0.65
3.8	3.8	2785.0	0.66
3.9	3.9	2973.5	0.67
4.0	4.0	3162.0	0.68
4.1	4.1	3503.5	0.69
4.2	4.2	3845.0	0.69
4.3	4.3	4186.5	0.7
4.4	4.4	4528.0	0.71
4.5	4.5	4869.5	0.72
4.6	4.6	5211.0	0.73
4.7	4.7	5552.5	0.74
4.8	4.8	5894.0	0.74
4.9	4.9	6235.5	0.75
5.0	5.0	6577.0	0.76
5.098402449	5.098402449	7030.49	0.77
