	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	34.51	0.0
0.2	0.2	69.01	0.05
0.3	0.3	103.52	0.14
0.4	0.4	138.03	0.27
0.5	0.5	172.53	0.41
0.6	0.6	207.04	0.58
0.7	0.7	241.55	0.78
0.8	0.8	276.05	0.98
0.9	0.9	310.56	1.59
1.0	1.0	345.07	1.74
1.1	1.1	557.86	1.87
1.2	1.2	770.65	1.99
1.3	1.3	983.45	2.11
1.4	1.4	1196.24	2.22
1.5	1.5	1409.03	2.32
1.6	1.6	1621.83	2.42
1.7	1.7	1834.62	2.52
1.8	1.8	2047.41	2.61
1.9	1.9	2260.21	2.7
2.0	2.0	2473.0	2.78
2.1	2.1	3029.5	2.87
2.2	2.2	3586.0	2.95
2.3	2.3	4142.5	3.03
2.4	2.4	4699.0	3.11
2.5	2.5	5255.5	3.18
2.6	2.6	5812.0	3.25
2.7	2.7	6368.5	3.33
2.8	2.8	6925.0	3.4
2.9	2.9	7481.5	3.46
3.0	3.0	8038.0	3.53
3.1	3.1	9209.3	3.6
3.2	3.2	10380.6	3.66
3.3	3.3	11551.9	3.73
3.4	3.4	12723.2	3.79
3.5	3.5	13894.5	3.85
3.6	3.6	15065.8	3.91
3.7	3.7	16237.1	3.97
3.8	3.8	17408.4	4.03
3.9	3.9	18579.7	4.09
4.0	4.0	19751.0	4.15
4.1	4.1	21578.1	4.2
4.2	4.2	23405.2	4.26
4.3	4.3	25232.3	4.31
4.4	4.4	27059.4	4.37
4.5	4.5	28886.5	4.42
4.6	4.6	30713.6	4.47
4.7	4.7	32540.7	4.53
4.8	4.8	34367.8	4.58
4.9	4.9	36194.9	4.63
5.0	5.0	38022.0	4.68
5.1	5.1	38280.71	4.73
5.120564185	5.120564185	40609.08	4.74
