	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	129.08	0.0
0.2	0.2	258.17	0.24
0.3	0.3	387.25	0.71
0.4	0.4	516.33	1.34
0.5	0.5	645.42	2.07
0.6	0.6	774.5	2.92
0.7	0.7	903.58	3.88
0.8	0.8	1032.67	4.89
0.9	0.9	1161.75	5.98
1.0	1.0	1290.83	7.13
1.1	1.1	2094.35	8.35
1.2	1.2	2897.87	9.64
1.3	1.3	3701.38	10.98
1.4	1.4	4504.9	12.38
1.5	1.5	5308.42	13.84
1.6	1.6	6111.93	15.35
1.7	1.7	6915.45	16.91
1.8	1.8	7718.97	18.52
1.9	1.9	8522.48	27.36
2.0	2.0	9326.0	28.49
2.1	2.1	12139.8	29.58
2.2	2.2	14953.6	30.63
2.3	2.3	17767.4	31.64
2.4	2.4	20581.2	32.62
2.5	2.5	23395.0	33.57
2.6	2.6	26208.8	34.49
2.7	2.7	29022.6	35.39
2.8	2.8	31836.4	36.27
2.9	2.9	34650.2	37.12
3.0	3.0	37464.0	37.95
3.1	3.1	41404.77	38.77
3.2	3.2	45345.54	39.57
3.3	3.3	49286.31	40.35
3.4	3.4	53227.07	41.12
3.5	3.5	57167.84	41.87
3.6	3.6	61108.61	42.61
3.7	3.7	65049.38	43.34
3.799248595	3.799248595	76871.68	44.05
