	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.14	0.0
0.2	0.2	24.28	0.14
0.3	0.3	36.42	0.43
0.4	0.4	48.56	0.81
0.5	0.5	60.7	1.24
0.6	0.6	72.84	1.75
0.7	0.7	84.98	2.33
0.8	0.8	97.13	2.94
0.9	0.9	109.27	3.59
1.0	1.0	121.41	4.28
1.1	1.1	225.77	5.01
1.2	1.2	330.13	5.78
1.3	1.3	434.48	6.59
1.4	1.4	538.84	7.43
1.5	1.5	643.2	8.3
1.6	1.6	747.56	9.21
1.7	1.7	851.92	10.15
1.8	1.8	956.28	11.11
1.9	1.9	1060.64	12.11
2.0	2.0	1165.0	13.13
2.1	2.1	1532.2	14.18
2.2	2.2	1899.4	15.26
2.3	2.3	2266.6	16.36
2.4	2.4	2633.8	24.07
2.5	2.5	3001.0	24.86
2.6	2.6	3368.2	25.63
2.7	2.7	3735.4	26.38
2.8	2.8	4102.6	27.1
2.9	2.9	4469.8	27.8
3.0	3.0	4837.0	28.49
3.1	3.1	5509.7	29.16
3.2	3.2	6182.4	29.81
3.3	3.3	6855.1	30.45
3.4	3.4	7527.8	31.07
3.5	3.5	8200.5	31.69
3.6	3.6	8873.2	32.29
3.7	3.7	9545.9	32.88
3.8	3.8	10218.6	33.45
3.9	3.9	10891.3	34.02
4.0	4.0	11564.0	34.58
4.1	4.1	12526.2	35.13
4.2	4.2	13488.4	35.67
4.3	4.3	14450.6	36.2
4.4	4.4	15412.8	36.73
4.5	4.5	16375.0	37.25
4.6	4.6	17337.2	37.76
4.7	4.7	18299.4	38.26
4.8	4.8	19261.6	38.76
4.9	4.9	20223.8	39.25
5.0	5.0	21186.0	39.73
5.095908212	5.095908212	22249.0	40.19
