	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.61	0.0
0.2	0.2	5.22	0.02
0.3	0.3	7.83	0.06
0.4	0.4	10.45	0.15
0.5	0.5	13.06	0.19
0.6	0.6	15.67	0.22
0.7	0.7	18.28	0.25
0.8	0.8	20.89	0.27
0.9	0.9	23.5	0.29
1.0	1.0	26.11	0.31
1.1	1.1	38.9	0.33
1.2	1.2	51.69	0.35
1.3	1.3	64.48	0.36
1.4	1.4	77.27	0.38
1.5	1.5	90.06	0.4
1.6	1.6	102.85	0.41
1.7	1.7	115.63	0.43
1.8	1.8	128.42	0.44
1.9	1.9	141.21	0.45
2.0	2.0	154.0	0.47
2.1	2.1	187.2	0.48
2.2	2.2	220.4	0.49
2.3	2.3	253.6	0.5
2.4	2.4	286.8	0.51
2.5	2.5	320.0	0.53
2.6	2.6	353.2	0.54
2.7	2.7	386.4	0.55
2.8	2.8	419.6	0.56
2.9	2.9	452.8	0.57
3.0	3.0	486.0	0.58
3.1	3.1	551.6	0.59
3.2	3.2	617.2	0.6
3.3	3.3	682.8	0.61
3.4	3.4	748.4	0.62
3.5	3.5	814.0	0.63
3.6	3.6	879.6	0.64
3.7	3.7	945.2	0.65
3.8	3.8	1010.8	0.66
3.9	3.9	1076.4	0.67
4.0	4.0	1142.0	0.68
4.1	4.1	1266.65	0.69
4.2	4.2	1391.3	0.69
4.3	4.3	1515.95	0.7
4.4	4.4	1640.6	0.71
4.5	4.5	1765.24	0.72
4.6	4.6	1889.89	0.73
4.7	4.7	2014.54	0.74
4.8	4.8	2139.19	0.74
4.804394704	4.804394704	2388.49	0.75
