	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	82.37	0.0
0.2	0.2	164.75	0.24
0.3	0.3	247.12	0.71
0.4	0.4	329.5	1.34
0.5	0.5	411.87	2.07
0.6	0.6	494.24	2.92
0.7	0.7	576.62	3.88
0.8	0.8	658.99	4.89
0.9	0.9	741.37	5.98
1.0	1.0	823.74	7.13
1.1	1.1	1295.27	8.35
1.2	1.2	1766.79	9.64
1.3	1.3	2238.32	10.98
1.4	1.4	2709.84	12.38
1.5	1.5	3181.37	13.84
1.6	1.6	3652.9	15.35
1.7	1.7	4124.42	16.91
1.8	1.8	4595.95	18.52
1.9	1.9	5067.47	20.18
2.0	2.0	5539.0	21.88
2.1	2.1	6461.0	23.63
2.2	2.2	7383.0	25.43
2.3	2.3	8305.0	27.26
2.4	2.4	9227.0	29.14
2.5	2.5	10149.0	42.45
2.6	2.6	11071.0	43.79
2.7	2.7	11993.0	45.09
2.8	2.8	12915.0	46.34
2.9	2.9	13837.0	47.56
3.0	3.0	14759.0	48.75
3.1	3.1	16137.5	49.91
3.2	3.2	17516.0	51.05
3.3	3.3	18894.5	52.15
3.4	3.4	20273.0	53.24
3.5	3.5	21651.5	54.3
3.6	3.6	23030.0	55.34
3.7	3.7	24408.5	56.36
3.8	3.8	25787.0	57.36
3.9	3.9	27165.5	58.34
4.0	4.0	28544.0	59.31
4.1	4.1	30326.8	60.26
4.2	4.2	32109.6	61.19
4.3	4.3	33892.4	62.12
4.4	4.4	35675.2	63.02
4.5	4.5	37458.0	63.92
4.6	4.6	39240.8	64.8
4.7	4.7	41023.6	65.67
4.8	4.8	42806.4	66.53
4.9	4.9	44589.2	67.38
5.0	5.0	46372.0	68.21
5.098136189	5.098136189	48338.25	69.03
