	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.75	0.0
0.2	0.2	23.5	0.11
0.3	0.3	35.25	0.34
0.4	0.4	46.99	0.65
0.5	0.5	58.74	0.99
0.6	0.6	70.49	1.4
0.7	0.7	82.24	1.86
0.8	0.8	93.99	2.35
0.9	0.9	105.74	2.87
1.0	1.0	117.48	3.42
1.1	1.1	199.74	4.01
1.2	1.2	281.99	4.63
1.3	1.3	364.24	5.27
1.4	1.4	446.49	5.94
1.5	1.5	528.74	6.64
1.6	1.6	610.99	7.37
1.7	1.7	693.25	8.12
1.8	1.8	775.5	8.89
1.9	1.9	857.75	13.54
2.0	2.0	940.0	14.12
2.1	2.1	1226.2	14.67
2.2	2.2	1512.4	15.2
2.3	2.3	1798.6	15.72
2.4	2.4	2084.8	16.21
2.5	2.5	2371.0	16.69
2.6	2.6	2657.2	17.16
2.7	2.7	2943.4	17.61
2.8	2.8	3229.6	18.05
2.9	2.9	3515.8	18.48
3.0	3.0	3802.0	18.9
3.1	3.1	4465.3	19.31
3.2	3.2	5128.6	19.72
3.3	3.3	5791.9	20.11
3.4	3.4	6455.2	20.5
3.5	3.5	7118.5	20.88
3.6	3.6	7781.8	21.25
3.7	3.7	8445.1	21.61
3.8	3.8	9108.4	21.97
3.9	3.9	9771.7	22.33
4.0	4.0	10435.0	22.68
4.1	4.1	11772.6	23.02
4.2	4.2	13110.2	23.36
4.3	4.3	14447.8	23.69
4.4	4.4	15785.4	24.02
4.5	4.5	17123.0	24.34
4.6	4.6	18460.6	24.66
4.7	4.7	19798.2	24.98
4.8	4.8	21135.8	25.29
4.9	4.9	22473.4	25.6
5.0	5.0	23811.0	25.9
5.1	5.1	23995.96	26.2
5.105712466	5.105712466	25660.61	26.22
