	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	293.97	0.0
0.2	0.2	587.94	0.03
0.3	0.3	881.9	0.09
0.4	0.4	1175.87	0.16
0.5	0.5	1469.84	0.25
0.6	0.6	1763.81	0.46
0.7	0.7	2057.78	0.52
0.8	0.8	2351.74	0.58
0.9	0.9	2645.71	0.63
1.0	1.0	2939.68	0.68
1.1	1.1	3386.91	0.72
1.2	1.2	3834.14	0.76
1.3	1.3	4281.38	0.8
1.4	1.4	4728.61	0.84
1.5	1.5	5175.84	0.87
1.6	1.6	5623.07	0.91
1.7	1.7	6070.3	0.94
1.8	1.8	6517.54	0.97
1.9	1.9	6964.77	1.0
2.0	2.0	7412.0	1.03
2.1	2.1	8116.8	1.06
2.2	2.2	8821.6	1.09
2.3	2.3	9526.4	1.12
2.4	2.4	10231.2	1.15
2.5	2.5	10936.0	1.17
2.6	2.6	11640.8	1.2
2.7	2.7	12345.6	1.22
2.8	2.8	13050.4	1.25
2.9	2.9	13755.2	1.27
3.0	3.0	14460.0	1.3
3.1	3.1	15474.0	1.32
3.2	3.2	16488.0	1.34
3.3	3.3	17502.0	1.36
3.4	3.4	18516.0	1.39
3.5	3.5	19530.0	1.41
3.6	3.6	20544.0	1.43
3.7	3.7	21558.0	1.45
3.8	3.8	22572.0	1.47
3.9	3.9	23586.0	1.49
4.0	4.0	24600.0	1.51
4.1	4.1	26041.5	1.53
4.2	4.2	27483.0	1.55
4.3	4.3	28924.5	1.57
4.4	4.4	30366.0	1.59
4.5	4.5	31807.5	1.61
4.6	4.6	33249.0	1.63
4.7	4.7	34690.5	1.65
4.8	4.8	36132.0	1.67
4.9	4.9	37573.5	1.68
5.0	5.0	39015.0	1.7
5.1	5.1	39210.73	1.72
5.115251599	5.115251599	40972.26	1.72
