	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	22.72	0.0
0.2	0.2	45.44	0.08
0.3	0.3	68.16	0.23
0.4	0.4	90.87	0.43
0.5	0.5	113.59	0.66
0.6	0.6	136.31	0.94
0.7	0.7	159.03	1.24
0.8	0.8	181.75	1.57
0.9	0.9	204.47	1.91
1.0	1.0	227.19	2.28
1.1	1.1	393.57	2.67
1.2	1.2	559.95	3.08
1.3	1.3	726.33	4.91
1.4	1.4	892.71	5.23
1.5	1.5	1059.09	5.52
1.6	1.6	1225.47	5.79
1.7	1.7	1391.86	6.06
1.8	1.8	1558.24	6.31
1.9	1.9	1724.62	6.55
2.0	2.0	1891.0	6.78
2.1	2.1	2310.6	7.01
2.2	2.2	2730.2	7.23
2.3	2.3	3149.8	7.44
2.4	2.4	3569.4	7.64
2.5	2.5	3989.0	7.84
2.6	2.6	4408.6	8.04
2.7	2.7	4828.2	8.23
2.8	2.8	5247.8	8.41
2.9	2.9	5667.4	8.6
3.0	3.0	6087.0	8.77
3.1	3.1	6912.1	8.95
3.2	3.2	7737.2	9.12
3.3	3.3	8562.3	9.29
3.4	3.4	9387.4	9.45
3.5	3.5	10212.5	9.62
3.6	3.6	11037.6	9.77
3.7	3.7	11862.7	9.93
3.8	3.8	12687.8	10.09
3.9	3.9	13512.9	10.24
4.0	4.0	14338.0	10.39
4.1	4.1	15710.7	10.54
4.2	4.2	17083.4	10.68
4.3	4.3	18456.1	10.82
4.4	4.4	19828.8	10.97
4.5	4.5	21201.5	11.11
4.6	4.6	22574.2	11.24
4.7	4.7	23946.9	11.38
4.8	4.8	25319.6	11.52
4.9	4.9	26692.3	11.65
5.0	5.0	28065.0	11.78
5.099892146	5.099892146	29889.18	11.91
