	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	62.51	0.0
0.2	0.2	125.02	0.12
0.3	0.3	187.52	0.37
0.4	0.4	250.03	0.7
0.5	0.5	312.54	1.08
0.6	0.6	375.05	1.52
0.7	0.7	437.55	2.02
0.8	0.8	500.06	2.54
0.9	0.9	562.57	3.11
1.0	1.0	625.08	3.71
1.1	1.1	984.07	4.34
1.2	1.2	1343.06	5.01
1.3	1.3	1702.05	5.71
1.4	1.4	2061.05	6.44
1.5	1.5	2420.04	7.2
1.6	1.6	2779.03	7.98
1.7	1.7	3138.02	8.79
1.8	1.8	3497.02	9.63
1.9	1.9	3856.01	10.49
2.0	2.0	4215.0	11.38
2.1	2.1	4895.6	16.87
2.2	2.2	5576.2	17.51
2.3	2.3	6256.8	18.13
2.4	2.4	6937.4	18.72
2.5	2.5	7618.0	19.29
2.6	2.6	8298.6	19.85
2.7	2.7	8979.2	20.39
2.8	2.8	9659.8	20.91
2.9	2.9	10340.4	21.43
3.0	3.0	11021.0	21.93
3.1	3.1	12010.9	22.42
3.2	3.2	13000.8	22.89
3.3	3.3	13990.7	23.36
3.4	3.4	14980.6	23.82
3.5	3.5	15970.5	24.27
3.6	3.6	16960.4	24.71
3.7	3.7	17950.3	25.14
3.8	3.8	18940.2	25.57
3.9	3.9	19930.1	25.99
4.0	4.0	20920.0	26.4
4.1	4.1	22225.2	26.81
4.2	4.2	23530.4	27.21
4.3	4.3	24835.6	27.6
4.4	4.4	26140.8	27.99
4.5	4.5	27446.0	28.37
4.6	4.6	28751.2	28.75
4.7	4.7	30056.4	29.12
4.8	4.8	31361.6	29.49
4.9	4.9	32666.8	29.85
5.0	5.0	33972.0	30.21
5.084792817	5.084792817	35240.24	30.51
