	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.41	0.0
0.2	0.2	12.82	0.02
0.3	0.3	19.22	0.06
0.4	0.4	25.63	0.15
0.5	0.5	32.04	0.19
0.6	0.6	38.45	0.22
0.7	0.7	44.85	0.25
0.8	0.8	51.26	0.27
0.9	0.9	57.67	0.29
1.0	1.0	64.08	0.31
1.1	1.1	109.27	0.33
1.2	1.2	154.46	0.35
1.3	1.3	199.65	0.36
1.4	1.4	244.85	0.38
1.5	1.5	290.04	0.4
1.6	1.6	335.23	0.41
1.7	1.7	380.42	0.43
1.8	1.8	425.62	0.44
1.9	1.9	470.81	0.45
2.0	2.0	516.0	0.47
2.1	2.1	647.3	0.48
2.2	2.2	778.6	0.49
2.3	2.3	909.9	0.5
2.4	2.4	1041.2	0.51
2.5	2.5	1172.5	0.53
2.6	2.6	1303.8	0.54
2.7	2.7	1435.1	0.55
2.8	2.8	1566.4	0.56
2.9	2.9	1697.7	0.57
3.0	3.0	1829.0	0.58
3.1	3.1	2044.9	0.59
3.2	3.2	2260.8	0.6
3.3	3.3	2476.7	0.61
3.4	3.4	2692.6	0.62
3.5	3.5	2908.5	0.63
3.6	3.6	3124.4	0.64
3.7	3.7	3340.3	0.65
3.8	3.8	3556.2	0.66
3.9	3.9	3772.1	0.67
4.0	4.0	3988.0	0.68
4.1	4.1	4293.7	0.69
4.2	4.2	4599.4	0.69
4.3	4.3	4905.1	0.7
4.4	4.4	5210.8	0.71
4.5	4.5	5516.5	0.72
4.6	4.6	5822.2	0.73
4.7	4.7	6127.9	0.74
4.8	4.8	6433.6	0.74
4.9	4.9	6739.3	0.75
5.0	5.0	7045.0	0.76
5.094261151	5.094261151	7375.97	0.77
