	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.61	0.0
0.2	0.2	23.21	0.11
0.3	0.3	34.82	0.34
0.4	0.4	46.42	0.65
0.5	0.5	58.03	0.99
0.6	0.6	69.63	1.4
0.7	0.7	81.24	1.86
0.8	0.8	92.85	2.35
0.9	0.9	104.45	2.87
1.0	1.0	116.06	3.42
1.1	1.1	206.25	4.01
1.2	1.2	296.45	4.63
1.3	1.3	386.64	5.27
1.4	1.4	476.83	5.94
1.5	1.5	567.03	6.64
1.6	1.6	657.22	7.37
1.7	1.7	747.42	8.12
1.8	1.8	837.61	8.89
1.9	1.9	927.81	13.54
2.0	2.0	1018.0	14.12
2.1	2.1	1263.2	14.67
2.2	2.2	1508.4	15.2
2.3	2.3	1753.6	15.72
2.4	2.4	1998.8	16.21
2.5	2.5	2244.0	16.69
2.6	2.6	2489.2	17.16
2.7	2.7	2734.4	17.61
2.8	2.8	2979.6	18.05
2.9	2.9	3224.8	18.48
3.0	3.0	3470.0	18.9
3.1	3.1	4056.6	19.31
3.2	3.2	4643.2	19.72
3.3	3.3	5229.8	20.11
3.4	3.4	5816.4	20.5
3.5	3.5	6403.0	20.88
3.6	3.6	6989.6	21.25
3.7	3.7	7576.2	21.61
3.8	3.8	8162.8	21.97
3.9	3.9	8749.4	22.33
4.0	4.0	9336.0	22.68
4.1	4.1	10283.5	23.02
4.2	4.2	11231.0	23.36
4.3	4.3	12178.5	23.69
4.4	4.4	13126.0	24.02
4.5	4.5	14073.5	24.34
4.6	4.6	15021.0	24.66
4.7	4.7	15968.5	24.98
4.8	4.8	16916.0	25.29
4.9	4.9	17863.5	25.6
5.0	5.0	18811.0	25.9
5.1	5.1	18931.26	26.2
5.1076068	5.1076068	20013.56	26.22
