	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.97	0.0
0.2	0.2	3.95	0.02
0.3	0.3	5.92	0.06
0.4	0.4	7.89	0.15
0.5	0.5	9.86	0.19
0.6	0.6	11.84	0.22
0.7	0.7	13.81	0.25
0.8	0.8	15.78	0.27
0.9	0.9	17.76	0.29
1.0	1.0	19.73	0.31
1.1	1.1	36.46	0.33
1.2	1.2	53.18	0.35
1.3	1.3	69.91	0.36
1.4	1.4	86.64	0.38
1.5	1.5	103.36	0.4
1.6	1.6	120.09	0.41
1.7	1.7	136.82	0.43
1.8	1.8	153.55	0.44
1.9	1.9	170.27	0.45
2.0	2.0	187.0	0.47
2.1	2.1	236.9	0.48
2.2	2.2	286.8	0.49
2.3	2.3	336.7	0.5
2.4	2.4	386.6	0.51
2.5	2.5	436.5	0.53
2.6	2.6	486.4	0.54
2.7	2.7	536.3	0.55
2.8	2.8	586.2	0.56
2.9	2.9	636.1	0.57
3.0	3.0	686.0	0.58
3.1	3.1	804.1	0.59
3.2	3.2	922.2	0.6
3.3	3.3	1040.3	0.61
3.4	3.4	1158.4	0.62
3.5	3.5	1276.5	0.63
3.6	3.6	1394.6	0.64
3.7	3.7	1512.7	0.65
3.8	3.8	1630.8	0.66
3.9	3.9	1748.9	0.67
4.0	4.0	1867.0	0.68
4.1	4.1	2054.1	0.69
4.2	4.2	2241.2	0.69
4.3	4.3	2428.3	0.7
4.4	4.4	2615.4	0.71
4.5	4.5	2802.5	0.72
4.6	4.6	2989.6	0.73
4.7	4.7	3176.7	0.74
4.8	4.8	3363.8	0.74
4.9	4.9	3550.9	0.75
5.0	5.0	3738.0	0.76
5.091292132	5.091292132	3936.36	0.77
