	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.91	0.0
0.2	0.2	5.82	0.03
0.3	0.3	8.72	0.09
0.4	0.4	11.63	0.16
0.5	0.5	14.54	0.25
0.6	0.6	17.45	0.46
0.7	0.7	20.36	0.52
0.8	0.8	23.26	0.58
0.9	0.9	26.17	0.63
1.0	1.0	29.08	0.68
1.1	1.1	45.87	0.72
1.2	1.2	62.66	0.76
1.3	1.3	79.46	0.8
1.4	1.4	96.25	0.84
1.5	1.5	113.04	0.87
1.6	1.6	129.83	0.91
1.7	1.7	146.62	0.94
1.8	1.8	163.42	0.97
1.9	1.9	180.21	1.0
2.0	2.0	197.0	1.03
2.1	2.1	246.7	1.06
2.2	2.2	296.4	1.09
2.3	2.3	346.1	1.12
2.4	2.4	395.8	1.15
2.5	2.5	445.5	1.17
2.6	2.6	495.2	1.2
2.7	2.7	544.9	1.22
2.8	2.8	594.6	1.25
2.9	2.9	644.3	1.27
3.0	3.0	694.0	1.3
3.1	3.1	802.1	1.32
3.2	3.2	910.2	1.34
3.3	3.3	1018.3	1.36
3.4	3.4	1126.4	1.39
3.5	3.5	1234.5	1.41
3.6	3.6	1342.6	1.43
3.7	3.7	1450.7	1.45
3.8	3.8	1558.8	1.47
3.9	3.9	1666.9	1.49
4.0	4.0	1775.0	1.51
4.1	4.1	1978.1	1.53
4.2	4.2	2181.2	1.55
4.3	4.3	2384.3	1.57
4.4	4.4	2587.4	1.59
4.5	4.5	2790.5	1.61
4.6	4.6	2993.6	1.63
4.7	4.7	3196.7	1.65
4.8	4.8	3399.8	1.67
4.9	4.9	3602.9	1.68
5.0	5.0	3806.0	1.7
5.1	5.1	3832.88	1.72
5.100537589	5.100537589	4074.76	1.72
