	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.7	0.0
0.2	0.2	3.4	0.02
0.3	0.3	5.1	0.06
0.4	0.4	6.8	0.15
0.5	0.5	8.5	0.19
0.6	0.6	10.2	0.22
0.7	0.7	11.9	0.25
0.8	0.8	13.6	0.27
0.9	0.9	15.3	0.29
1.0	1.0	17.0	0.31
1.1	1.1	29.2	0.33
1.2	1.2	41.4	0.35
1.3	1.3	53.6	0.36
1.4	1.4	65.8	0.38
1.5	1.5	78.0	0.4
1.6	1.6	90.2	0.41
1.7	1.7	102.4	0.43
1.8	1.8	114.6	0.44
1.9	1.9	126.8	0.45
2.0	2.0	139.0	0.47
2.1	2.1	187.5	0.48
2.2	2.2	236.0	0.49
2.3	2.3	284.5	0.5
2.4	2.4	333.0	0.51
2.5	2.5	381.5	0.53
2.6	2.6	430.0	0.54
2.7	2.7	478.5	0.55
2.8	2.8	527.0	0.56
2.9	2.9	575.5	0.57
3.0	3.0	624.0	0.58
3.1	3.1	734.5	0.59
3.2	3.2	845.0	0.6
3.3	3.3	955.5	0.61
3.4	3.4	1066.0	0.62
3.5	3.5	1176.5	0.63
3.6	3.6	1287.0	0.64
3.7	3.7	1397.5	0.65
3.8	3.8	1508.0	0.66
3.9	3.9	1618.5	0.67
4.0	4.0	1729.0	0.68
4.1	4.1	1945.1	0.69
4.2	4.2	2161.2	0.69
4.3	4.3	2377.3	0.7
4.4	4.4	2593.4	0.71
4.5	4.5	2809.5	0.72
4.6	4.6	3025.6	0.73
4.7	4.7	3241.7	0.74
4.8	4.8	3457.8	0.74
4.9	4.9	3673.9	0.75
5.0	5.0	3890.0	0.76
5.1	5.1	3922.04	0.77
5.109901546	5.109901546	4210.38	0.77
