	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.68	0.0
0.2	0.2	17.35	0.02
0.3	0.3	26.03	0.06
0.4	0.4	34.7	0.15
0.5	0.5	43.38	0.19
0.6	0.6	52.05	0.22
0.7	0.7	60.73	0.25
0.8	0.8	69.41	0.27
0.9	0.9	78.08	0.29
1.0	1.0	86.76	0.31
1.1	1.1	121.78	0.33
1.2	1.2	156.81	0.35
1.3	1.3	191.83	0.36
1.4	1.4	226.85	0.38
1.5	1.5	261.88	0.4
1.6	1.6	296.9	0.41
1.7	1.7	331.93	0.43
1.8	1.8	366.95	0.44
1.9	1.9	401.98	0.45
2.0	2.0	437.0	0.47
2.1	2.1	526.5	0.48
2.2	2.2	616.0	0.49
2.3	2.3	705.5	0.5
2.4	2.4	795.0	0.51
2.5	2.5	884.5	0.53
2.6	2.6	974.0	0.54
2.7	2.7	1063.5	0.55
2.8	2.8	1153.0	0.56
2.9	2.9	1242.5	0.57
3.0	3.0	1332.0	0.58
3.1	3.1	1519.2	0.59
3.2	3.2	1706.4	0.6
3.3	3.3	1893.6	0.61
3.4	3.4	2080.8	0.62
3.5	3.5	2268.0	0.63
3.6	3.6	2455.2	0.64
3.7	3.7	2642.4	0.65
3.8	3.8	2829.6	0.66
3.9	3.9	3016.8	0.67
4.0	4.0	3204.0	0.68
4.1	4.1	3230.56	0.69
4.109686607	4.109686607	3469.64	0.69
