	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.16	0.0
0.2	0.2	8.32	0.02
0.3	0.3	12.48	0.06
0.4	0.4	16.64	0.15
0.5	0.5	20.8	0.19
0.6	0.6	24.96	0.22
0.7	0.7	29.12	0.25
0.8	0.8	33.28	0.27
0.9	0.9	37.44	0.29
1.0	1.0	41.6	0.31
1.1	1.1	99.74	0.33
1.2	1.2	157.88	0.35
1.3	1.3	216.02	0.36
1.4	1.4	274.16	0.38
1.5	1.5	332.3	0.4
1.6	1.6	390.44	0.41
1.7	1.7	448.58	0.43
1.8	1.8	506.72	0.44
1.9	1.9	564.86	0.45
2.0	2.0	623.0	0.47
2.1	2.1	801.68	0.48
2.2	2.2	980.35	0.49
2.3	2.3	1159.03	0.5
2.4	2.4	1337.7	0.51
2.5	2.5	1516.38	0.53
2.6	2.6	1695.06	0.54
2.7	2.7	1873.73	0.55
2.717685647	2.717685647	2409.76	0.55
