	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.74	0.0
0.2	0.2	11.47	0.09
0.3	0.3	17.21	0.26
0.4	0.4	22.94	0.48
0.5	0.5	28.68	0.75
0.6	0.6	34.41	1.05
0.7	0.7	40.15	1.4
0.8	0.8	45.88	1.76
0.9	0.9	51.62	2.15
1.0	1.0	57.35	2.57
1.1	1.1	77.62	3.01
1.2	1.2	97.88	3.47
1.3	1.3	118.15	3.95
1.4	1.4	138.41	4.46
1.5	1.5	158.68	6.79
1.6	1.6	178.94	7.15
1.7	1.7	199.21	7.49
1.8	1.8	219.47	7.82
1.9	1.9	239.74	8.13
2.0	2.0	260.0	8.43
2.1	2.1	302.1	8.72
2.2	2.2	344.2	9.0
2.3	2.3	386.3	9.28
2.4	2.4	428.4	9.54
2.5	2.5	470.5	9.8
2.6	2.6	512.6	10.05
2.7	2.7	554.7	10.29
2.8	2.8	596.8	10.53
2.9	2.9	638.9	10.76
3.0	3.0	681.0	10.99
3.1	3.1	767.2	11.21
3.2	3.2	853.4	11.43
3.3	3.3	939.6	11.65
3.4	3.4	1025.8	11.86
3.5	3.5	1112.0	12.06
3.6	3.6	1198.2	12.27
3.7	3.7	1284.4	12.47
3.8	3.8	1370.6	12.67
3.9	3.9	1456.8	12.86
4.0	4.0	1543.0	13.05
4.1	4.1	1683.7	13.24
4.2	4.2	1824.4	13.42
4.3	4.3	1965.1	13.61
4.4	4.4	2105.8	13.79
4.5	4.5	2246.5	13.97
4.6	4.6	2387.2	14.14
4.7	4.7	2527.9	14.32
4.8	4.8	2668.6	14.49
4.9	4.9	2809.3	14.66
5.0	5.0	2950.0	14.83
5.1	5.1	2966.67	14.99
5.103725466	5.103725466	3116.73	15.0
