	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.49	0.0
0.2	0.2	8.99	0.03
0.3	0.3	13.48	0.09
0.4	0.4	17.97	0.16
0.5	0.5	22.46	0.25
0.6	0.6	26.96	0.46
0.7	0.7	31.45	0.52
0.8	0.8	35.94	0.58
0.9	0.9	40.43	0.63
1.0	1.0	44.93	0.68
1.1	1.1	72.53	0.72
1.2	1.2	100.14	0.76
1.3	1.3	127.75	0.8
1.4	1.4	155.36	0.84
1.5	1.5	182.96	0.87
1.6	1.6	210.57	0.91
1.7	1.7	238.18	0.94
1.8	1.8	265.79	0.97
1.9	1.9	293.39	1.0
2.0	2.0	321.0	1.03
2.1	2.1	379.6	1.06
2.2	2.2	438.2	1.09
2.3	2.3	496.8	1.12
2.4	2.4	555.4	1.15
2.5	2.5	614.0	1.17
2.6	2.6	672.6	1.2
2.7	2.7	731.2	1.22
2.8	2.8	789.8	1.25
2.9	2.9	848.4	1.27
3.0	3.0	907.0	1.3
3.1	3.1	1010.4	1.32
3.2	3.2	1113.8	1.34
3.3	3.3	1217.2	1.36
3.4	3.4	1320.6	1.39
3.5	3.5	1424.0	1.41
3.6	3.6	1527.4	1.43
3.7	3.7	1630.8	1.45
3.8	3.8	1734.2	1.47
3.9	3.9	1837.6	1.49
4.0	4.0	1941.0	1.51
4.1	4.1	2136.6	1.53
4.2	4.2	2332.2	1.55
4.3	4.3	2527.8	1.57
4.4	4.4	2723.4	1.59
4.5	4.5	2919.0	1.61
4.6	4.6	3114.6	1.63
4.7	4.7	3310.2	1.65
4.8	4.8	3505.8	1.67
4.9	4.9	3701.4	1.68
5.0	5.0	3897.0	1.7
5.007356813	5.007356813	3914.46	1.7
