	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.98	0.0
0.2	0.2	5.95	0.02
0.3	0.3	8.93	0.06
0.4	0.4	11.91	0.15
0.5	0.5	14.89	0.19
0.6	0.6	17.86	0.22
0.7	0.7	20.84	0.25
0.8	0.8	23.82	0.27
0.9	0.9	26.79	0.29
1.0	1.0	29.77	0.31
1.1	1.1	50.59	0.33
1.2	1.2	71.42	0.35
1.3	1.3	92.24	0.36
1.4	1.4	113.06	0.38
1.5	1.5	133.89	0.4
1.6	1.6	154.71	0.41
1.7	1.7	175.53	0.43
1.8	1.8	196.35	0.44
1.9	1.9	217.18	0.45
2.0	2.0	238.0	0.47
2.1	2.1	284.5	0.48
2.2	2.2	331.0	0.49
2.3	2.3	377.5	0.5
2.4	2.4	424.0	0.51
2.5	2.5	470.5	0.53
2.6	2.6	517.0	0.54
2.7	2.7	563.5	0.55
2.8	2.8	610.0	0.56
2.9	2.9	656.5	0.57
3.0	3.0	703.0	0.58
3.1	3.1	787.5	0.59
3.2	3.2	872.0	0.6
3.3	3.3	956.5	0.61
3.4	3.4	1041.0	0.62
3.5	3.5	1125.5	0.63
3.6	3.6	1210.0	0.64
3.7	3.7	1294.5	0.65
3.8	3.8	1379.0	0.66
3.9	3.9	1463.5	0.67
4.0	4.0	1548.0	0.68
4.1	4.1	1689.9	0.69
4.2	4.2	1831.8	0.69
4.3	4.3	1973.7	0.7
4.4	4.4	2115.6	0.71
4.5	4.5	2257.5	0.72
4.6	4.6	2399.4	0.73
4.7	4.7	2541.3	0.74
4.8	4.8	2683.2	0.74
4.9	4.9	2825.1	0.75
5.0	5.0	2967.0	0.76
5.1	5.1	2984.93	0.77
5.101611011	5.101611011	3146.35	0.77
