	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.18	0.0
0.2	0.2	2.36	0.06
0.3	0.3	3.54	0.17
0.4	0.4	4.72	0.32
0.5	0.5	5.9	0.5
0.6	0.6	7.08	0.7
0.7	0.7	8.26	0.93
0.8	0.8	9.44	1.17
0.9	0.9	10.62	1.43
1.0	1.0	11.8	2.39
1.1	1.1	17.42	2.59
1.2	1.2	23.04	2.78
1.3	1.3	28.66	2.95
1.4	1.4	34.28	3.11
1.5	1.5	39.9	3.27
1.6	1.6	45.52	3.41
1.7	1.7	51.14	3.55
1.8	1.8	56.76	3.69
1.9	1.9	62.38	3.82
2.0	2.0	68.0	3.95
2.1	2.1	82.4	4.07
2.2	2.2	96.8	4.19
2.3	2.3	111.2	4.3
2.4	2.4	125.6	4.42
2.5	2.5	140.0	4.52
2.6	2.6	154.4	4.63
2.7	2.7	168.8	4.74
2.8	2.8	183.2	4.84
2.9	2.9	197.6	4.94
3.0	3.0	212.0	5.04
3.1	3.1	246.6	5.13
3.2	3.2	281.2	5.23
3.3	3.3	315.8	5.32
3.4	3.4	350.4	5.41
3.5	3.5	385.0	5.5
3.6	3.6	419.6	5.59
3.7	3.7	454.2	5.67
3.8	3.8	488.8	5.76
3.9	3.9	523.4	5.84
4.0	4.0	558.0	5.93
4.1	4.1	628.8	6.01
4.2	4.2	699.6	6.09
4.3	4.3	770.4	6.17
4.4	4.4	841.2	6.25
4.5	4.5	912.0	6.33
4.6	4.6	982.8	6.4
4.7	4.7	1053.6	6.48
4.8	4.8	1124.4	6.55
4.9	4.9	1195.2	6.63
5.0	5.0	1266.0	6.7
5.1	5.1	1281.0	6.77
5.163986411	5.163986411	1416.03	6.82
