	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	35.64	0.0
0.2	0.2	71.28	0.02
0.3	0.3	106.92	0.06
0.4	0.4	142.56	0.15
0.5	0.5	178.2	0.19
0.6	0.6	213.84	0.22
0.7	0.7	249.48	0.25
0.8	0.8	285.12	0.27
0.9	0.9	320.76	0.29
1.0	1.0	356.4	0.31
1.1	1.1	468.06	0.33
1.2	1.2	579.72	0.35
1.3	1.3	691.38	0.36
1.4	1.4	803.04	0.38
1.5	1.5	914.7	0.4
1.6	1.6	1026.36	0.41
1.7	1.7	1138.02	0.43
1.8	1.8	1249.68	0.44
1.9	1.9	1361.34	0.45
2.0	2.0	1473.0	0.47
2.1	2.1	1704.0	0.48
2.2	2.2	1935.0	0.49
2.3	2.3	2166.0	0.5
2.4	2.4	2397.0	0.51
2.5	2.5	2628.0	0.53
2.6	2.6	2859.0	0.54
2.7	2.7	3090.0	0.55
2.8	2.8	3321.0	0.56
2.9	2.9	3552.0	0.57
3.0	3.0	3783.0	0.58
3.1	3.1	4134.1	0.59
3.2	3.2	4485.2	0.6
3.3	3.3	4836.3	0.61
3.4	3.4	5187.4	0.62
3.5	3.5	5538.5	0.63
3.6	3.6	5889.6	0.64
3.7	3.7	6240.7	0.65
3.8	3.8	6591.8	0.66
3.9	3.9	6942.9	0.67
4.0	4.0	7294.0	0.68
4.1	4.1	7433.88	0.69
4.2	4.2	7573.77	0.69
4.3	4.3	7713.65	0.7
4.331834888	4.331834888	8692.83	0.71
