	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.03	0.0
0.2	0.2	4.06	0.02
0.3	0.3	6.09	0.06
0.4	0.4	8.12	0.15
0.5	0.5	10.15	0.19
0.6	0.6	12.19	0.22
0.7	0.7	14.22	0.25
0.8	0.8	16.25	0.27
0.9	0.9	18.28	0.29
1.0	1.0	20.31	0.31
1.1	1.1	47.78	0.33
1.2	1.2	75.25	0.35
1.3	1.3	102.72	0.36
1.4	1.4	130.19	0.38
1.5	1.5	157.65	0.4
1.6	1.6	185.12	0.41
1.7	1.7	212.59	0.43
1.8	1.8	240.06	0.44
1.9	1.9	267.53	0.45
2.0	2.0	295.0	0.47
2.1	2.1	384.9	0.48
2.2	2.2	474.8	0.49
2.3	2.3	564.7	0.5
2.4	2.4	654.6	0.51
2.5	2.5	744.5	0.53
2.6	2.6	834.4	0.54
2.7	2.7	924.3	0.55
2.8	2.8	1014.2	0.56
2.9	2.9	1104.1	0.57
3.0	3.0	1194.0	0.58
3.1	3.1	1428.3	0.59
3.2	3.2	1662.6	0.6
3.3	3.3	1896.9	0.61
3.4	3.4	2131.2	0.62
3.5	3.5	2365.5	0.63
3.6	3.6	2599.8	0.64
3.7	3.7	2834.1	0.65
3.8	3.8	3068.4	0.66
3.9	3.9	3302.7	0.67
4.0	4.0	3537.0	0.68
4.1	4.1	3899.05	0.69
4.2	4.2	4261.1	0.69
4.3	4.3	4623.14	0.7
4.4	4.4	4985.19	0.71
4.5	4.5	5347.24	0.72
4.6	4.6	5709.29	0.73
4.7	4.7	6071.33	0.74
4.8	4.8	6433.38	0.74
4.842422107	4.842422107	7157.48	0.75
