	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.11	0.0
0.2	0.2	4.23	0.02
0.3	0.3	6.34	0.06
0.4	0.4	8.45	0.15
0.5	0.5	10.57	0.19
0.6	0.6	12.68	0.22
0.7	0.7	14.79	0.25
0.8	0.8	16.9	0.27
0.9	0.9	19.02	0.29
1.0	1.0	21.13	0.31
1.1	1.1	36.02	0.33
1.2	1.2	50.9	0.35
1.3	1.3	65.79	0.36
1.4	1.4	80.68	0.38
1.5	1.5	95.57	0.4
1.6	1.6	110.45	0.41
1.7	1.7	125.34	0.43
1.8	1.8	140.23	0.44
1.9	1.9	155.11	0.45
2.0	2.0	170.0	0.47
2.1	2.1	208.4	0.48
2.2	2.2	246.8	0.49
2.3	2.3	285.2	0.5
2.4	2.4	323.6	0.51
2.5	2.5	362.0	0.53
2.6	2.6	400.4	0.54
2.7	2.7	438.8	0.55
2.8	2.8	477.2	0.56
2.9	2.9	515.6	0.57
3.0	3.0	554.0	0.58
3.1	3.1	632.6	0.59
3.2	3.2	711.2	0.6
3.3	3.3	789.8	0.61
3.4	3.4	868.4	0.62
3.5	3.5	947.0	0.63
3.6	3.6	1025.6	0.64
3.7	3.7	1104.2	0.65
3.8	3.8	1182.8	0.66
3.9	3.9	1261.4	0.67
4.0	4.0	1340.0	0.68
4.1	4.1	1468.4	0.69
4.2	4.2	1596.8	0.69
4.3	4.3	1725.2	0.7
4.4	4.4	1853.6	0.71
4.5	4.5	1982.0	0.72
4.6	4.6	2110.4	0.73
4.7	4.7	2238.8	0.74
4.8	4.8	2367.2	0.74
4.9	4.9	2495.6	0.75
5.0	5.0	2624.0	0.76
5.1	5.1	2651.85	0.77
5.177189392	5.177189392	2902.51	0.77
